The following year , she appeared in the TV movie Babies Having Babies , and the short-lived series Fast Times , a TV adaptation of the 1982 film Fast Times at Ridgemont High ( Wells played Linda Barrett , portrayed by Phoebe Cates in the film ) .		0
Thieme taught that there is no human life in a fetus , and that it does n't become a living human being until the point of birth .		0
Through his analysis of Greek and Hebrew grammar , and direct statements of scripture , Thieme taught that there is no human life in a fetus , and that it does n't become a living human being until the point of birth .		0
In other words it is a legalistic mechanism that transforms a shared living area into a common one .		0
In other words it is a legal mechanism that transforms a shared living area into a common one .		0
The Clube de Regatas do Flamengo has the largest fan bases in the country and probably in the world .		1
The Clube de Regatas do Flamengo has one of the largest fan bases in the country .		0
One of Uruguay 's best-known critics , he was the founder of the literary magazine Alfar .		1
He was the founder of the literary magazine Alfar .		0
Similar results were also reported from Kasturba Medical College , Manipal , in the Journal of Alternative and Complementary Medicine , when scientists claimed that Triphala , an ayurvedic rasayana drug , protects mice against radiation -induced lethality by free-radical scavenging .		1
Similar results were also reported from Kasturba Medical College , Manipal , in the Journal of Alternative and Complementary Medicine , when scientists claimed that Triphala , an ayurvedic rasayana drug , resulted in an increase in the radiation tolerance by 1.4 Gray of of gamma-irradiation .		0
The tables represent an extraordinary set of projects , inventions and creations of the author .		1
The tables represent a varied set of projects , inventions and creations of the author .		0
Colbert Isaiah King ( born September 20 , 1939 ) is a Pulitzer Prize-winning columnist for The Washington Post .		1
Colbert Isaiah King ( born September 20 , 1939 ) is a columnist for The Washington Post .		0
However , Dr. Kirkham Wood , the head of Massachusetts General Hospital 's orthopedic bone unit , started to remove a third bone spur and did n't finish it .		1
According to Jenks , Dr. Kirkham Wood , the head of Massachusetts General Hospital 's orthopedic bone unit , started to remove a third bone spur and did n't finish it .		0
Located outside of the Lithuanian city of Kaunas , the Ninth Fort is infamous for its use as a Nazi prison camp , and site of the massacre of thousands of Jews .		1
Located outside of the Lithuanian city of Kaunas , the Ninth Fort was used as a Nazi prison camp , and site of the killing of thousands of Jews .		0
He exported tons of European-made chemicals between 1984 and 1988 that were turned into mustard and nerve gas most of them used on Iranians and the Kurds .		1
He exported tons of European-made chemicals between 1984 and 1988 that were turned into mustard and nerve gas .		0
Several large landed estates and factories have been , or are in the process of , being expropriated .		1
Several large estates and factories have been , or are in the process of , being expropriated .		0
These involved the exposure of abuses such as unscientific surgical techniques such as lobotomy , the experimental use of powerful drugs such as LSD , and the widespread neglect and abuse of vulnerable patients in the USA and Europe .		0
These involved the exposure of abuses such as unscientific surgical techniques such as lobotomy and the widespread neglect and abuse of vulnerable patients in the USA and Europe .		0
Martin Luther ( November 10 1483 February 18 1546 ) was a German monk , theologian , anti-semite and church reformer .		1
Martin Luther ( November 10 1483 February 18 1546 ) was a German monk , theologian , alleged anti-semite and church reformer .		0
Japan and Germany had already signed the Anti-Comintern Pact in 1939 , to counter the Soviet Union 's communism `` threat '' .		1
Japan and Germany had already signed the Anti-Comintern Pact in 1939 , to counter the perceived threat of the communism of the Soviet Union .		0
Mara Amalia Lacroze de Fortabat ( August 15 , 1921 February 18 , 2012 ) was a prominent Argentine executive and philanthropist .		1
Mara Amalia Lacroze de Fortabat ( August 15 , 1921 February 18 , 2012 ) was an Argentine executive and philanthropist .		0
It is worth noting that Meher Baba explained that Sufism pre-dates the Prophet Mohammed ( Peace be Upon Him and His Family ) having begun with the Prophet Zarathustra ( Zoroaster ) of Persia , and that Mohammed gave Sufism a spiritual push back toward the essoteric aspect of the spiritual path ( this last point was conveyed to Don E. Stevens by Meher Baba in person ) .		1
It is worth noting that Meher Baba claimed that Sufism pre-dates the Prophet Mohammed ( Peace be Upon Him and His Family ) having begun with the Prophet Zarathustra ( Zoroaster ) of Persia , and that Mohammed gave Sufism a spiritual push back toward the essoteric aspect of the spiritual path ( this last point was conveyed to Don E. Stevens by Meher Baba in person ) .		0
It became Usher 's sixth top-ten album in the United States , and has produced two singles that achieved chart success , including the international top five hit `` DJ Got Us Fallin ' in Love '' and the Billboard hit `` Hot Tottie '' .		1
It became Usher 's sixth top-ten album in the United States , and has produced two singles that achieved chart success , including the worldwide hit `` DJ Got Us Fallin ' in Love '' and the US top thirty hit `` Hot Tottie '' .		0
A ratings powerhouse , WBIR has been the market leader in East Tennessee for more than 30 years .		1
WBIR has been the market leader in East Tennessee for more than 30 years .		0
In June , 2006 , Sen. Santorum declared that weapons of mass destruction ( WMD ) had indeed been found in Iraq , contradicting the Pentagon and congressional findings .		1
In June , 2006 , Sen. Santorum declared that weapons of mass destruction ( WMD ) been found in Iraq , a statement not echoed by the Pentagon and the Office of the President .		0
Chemistry is a softcore pornographic series that debuted on Cinemax as a part of its Max After Dark lineup on August 19 , 2011 .		1
Chemistry is a sexually explicit comedy-drama series that debuted on Cinemax as a part of its Max After Dark lineup on August 19 , 2011 .		0
The Akron Beacon Journal is a four-time Pulitzer Prize-winning morning newspaper in Akron , Ohio , United States , and published by Black Press .		1
The Akron Beacon Journal is a morning newspaper in Akron , Ohio , United States , and published by Black Press .		0
This is shown in the example of Khadijah ( R.A ) , a rich , twice widowed businesswoman who employed Muhammad ( S.A.W ) and met with him to conduct trade before they were married , and in the example set by his other wives , who taught and counseled the men and women of Medina .		1
This is shown in the example of Khadijah , a rich , twice widowed businesswoman who employed Muhammad and met with him to conduct trade before they were married , and in the example set by his other wives , who taught and counseled the men and women of Medina .		0
Also , resulting greenhouse gas emissions , chiefly carbon dioxide , from the widespread use of engines in the modern industrialized world is contributing fractionally to the global greenhouse effect a primary concern regarding global warming .		1
Also , resulting greenhouse gas emissions , chiefly carbon dioxide , from the widespread use of engines in the modern industrialized world is contributing to the global greenhouse effect a primary concern regarding global warming .		0
In 2013 , Singh described Meenakshi Natarajan , a female Congress MP from Mandsaur , as `` sau tunch maal `` ( `` totally unblemished `` ) a colloquialism The Times of India described as `` frequently used loosely to describe a woman as 'sexy ' '' .		1
In 2013 , Singh described Meenakshi Natarajan , a female Congress MP from Mandsaur , as `` sau tunch maal ( `` 100 % pure gold or 24 carat gold `` ) this comment is Gender neutral but opposition party and baised media houses turn them this is a comment on woman -a colloquialism The Times of India described as `` frequently used loosely to describe a woman as 'sexy ' '' .		0
Formed in 1968 , Led Zeppelin was the greatest rock band ever .		1
Formed in 1968 , Led Zeppelin were innovators who never lost mainstream appeal .		0
In 2019 , women wearing T-shirts printed with a definition for lesbian ( `` lesbian | lezbin | noun | a woman who loves other women '' ) were refused service at the National Theatre bar in London .		0
In 2019 , women wearing T-shirts printed with a definition for lesbian ( `` lesbian | lezbin | noun | a woman who loves other women '' ) were refused service at the National Theatre bar in London ; the women said the refusal was in response to their `` campaigning stance in the gender-identity dispute '' , while others in the bar said their behavior was disruptive .		0
Both Bradbury and Michael Moore have claimed that there is absolutely no animosity between them , and have nothing but professional respect for each other 's work .		1
Both Bradbury and Michael Moore have said that there is absolutely no animosity between them , and have nothing but professional respect for each other 's work .		0
It grew in popularity in the Victorian era as a most desirable area for wealthy North West businessmen to move out to once the railways arrived and connected the towns .		1
It grew in popularity in the Victorian era as a desirable area for wealthy North West ( most generally Manchester ) merchants to move out to once the railways arrived and connected the towns .		0
Lego Rock Band was met with moderate reviews , that praise the general excellence of both the Rock Band and Lego video game aspects incorporated into the game , but questioned some selections on the game 's soundtrack and some features that would be at odds with the target audience of the game .		1
Lego Rock Band was met with moderate reviews , which praised the inclusion of both the Rock Band and Lego video game aspects incorporated into the game , but questioned some selections on the game 's soundtrack and some features that would be at odds with the target audience of the game .		0
The traditional counties of Ireland subjected to British plantations / Ethnic cleansing ( 1556 to 1620 ) .		1
The traditional counties of Ireland subjected to British plantations ( 1556 to 1620 ) .		0
The Turks converted it to a museum for visits of Christians and Muslims .		1
The Turks converted it to a mosque , and it became a museum in 1934		0
George W. Bush has the lowest approval rating of any United States president as a result .		1
As of 2008 , George W. Bush has the lowest approval rating of any United States president .		0
As a result of these radically anti-Catholic opinions , the Catholic League publicly demanded that the Edwards campaign terminate Marcotte 's appointment .		1
As a result of these allegedly anti-Catholic opinions , the Catholic League publicly demanded that the Edwards campaign terminate Marcotte 's appointment .		0
Alongside their juniors , Iron Maiden , they epitomize the classic heavy metal genre , particularly the NWOBHM movement .		0
They epitomize the classic heavy metal genre , particularly the NWOBHM movement .		0
The fell reaches a modest height of 469 m ( 1,540 ft ) and divides the valleys of Great Langdale and Little Langdale .		1
The fell reaches a height of 469 m ( 1,540 ft ) and divides the valleys of Great Langdale and Little Langdale .		0
The Consolidated Natural Resources Act of 2008 , creating the Wild Sky Wilderness , was finally passed by the U.S. Senate on April 10 , 2008 , and then passed the U.S. House of Representatives a little less than three weeks later on April 29 .		1
The Consolidated Natural Resources Act of 2008 , creating the Wild Sky Wilderness , was passed by the U.S. Senate on April 10 , 2008 , and then passed the U.S. House of Representatives a little less than three weeks later on April 29 .		0
The party became the target of racist attacks after Ilham Moussad , a Muslim woman wearing a hijab , became a candidate for 2010 regional elections .		1
The party became the target of criticism after Ilham Moussad , a Muslim woman wearing a hijab , became a candidate for 2010 regional elections .		0
It went through a series of conflicts and alliances involving the three before finally being destroyed by the order of the Russian Empress Catherine II .		1
It went through a series of conflicts and alliances involving the three before finally absorbed into the Russian Empire , and dissolved by Cathrine II .		0
Golden Birdwing Troides aeacus is a beautiful and large butterfly belonging to the Swallowtail ( Papilionidae family ) .		1
Golden Birdwing Troides aeacus is a large butterfly belonging to the Swallowtail ( Papilionidae family ) .		0
Rauf Denktash , who , as of 2004 , is the President of the illegally declared turkish statelet in the occupied northern cyprus was born here .		1
Rauf Denktash , who , as of 2004 , is the President of the Turkish Republic of Northern Cyprus ( TRNC ) was born here .		0
Soberano plays Serena Marchesa , a beautiful Italian bella , raised in Italy by her rich and prominent adoptive parents .		1
Soberano plays Serena Marchesa , an Italian bella raised by her rich and prominent adoptive parents .		0
It is an outstanding release of largely instrumental music , recorded by what was originally a purely free-form jam band .		1
It is a release of largely instrumental music , recorded by what was originally a purely free-form jam band .		0
Macedonian Minority in Greece		1
Ethnic Macedonian Minority in Greece		0
John speaks of an event which shows Michael fighting a seven-headed dragon , one of the many forms of Satan , in a battle in heaven .		1
John speaks of an event which shows Michael fighting a seven-headed dragon , representative of Satan , in a battle in heaven .		0
Other things in question include the evidential support for the theory		1
The `` other things `` in question may include the evidential support for the theory , if any can be provided		0
Michael Moore Hates America is a documentary film directed by Mike Wilson that criticizes the prominent left-wing political film director and author Michael Moore .		1
Michael Moore Hates America is a documentary film directed by Mike Wilson that criticizes the prominent political film director and author Michael Moore .		0
The term Dasht I Yahudi or Dasht-i-Yahudi , literally means , the `` Jewish Waste. ``		1
The term Dasht I Yahudi or Dasht-i-Yahudi , literally means , the `` Jewish Desert `` in Persian and `` Jewish waste '' in Pashtun .		0
Considering that Czechoslovakia was able to maintain a viable economy and a democratic political system under such circumstances was indeed a remarkable achievement during the inter-war period .		1
Czechoslovakia was able to maintain a viable economy and a democratic political system under the adverse circumstances of the inter-war period .		0
Forest should have been through , but The Blades won in extra time 4-3 on the night , 5-4 on aggregate .		1
Forest would have been through , but The Blades won in extra time 4-3 on the night , 5-4 on aggregate .		0
Greer has appeared on shows such as Larry King Live ,		1
Greer has appeared on Larry King Live ,		0
`` Army Strong '' is a cool recruiting slogan that is used by the United States Army .		1
`` Army Strong '' is a recruiting slogan that is used by the United States Army .		0
Its design was simpler , using rotary cranks and pedals to the front wheel hub .		0
Its design was simpler than the Macmillan bicycle , it used rotary cranks and pedals mounted to the front wheel hub .		0
The Iraqi resistance are the groups and political parties rebelling against the interim government of Iraq .		1
The Iraqi resistance are the groups and political parties fighting against the interim government of Iraq .		0
Melbourne is considered to be Australia 's second city , after Sydney .		1
Melbourne is the second-largest city in Australia , after Sydney .		0
A beautiful example of the monumental buildings he designed later in his career is the Italianate church of Saint-Joseph ( 18421849 ) on the Square Frre-Orban of the Quartier Lopold in Brussels .		1
An example of the monumental buildings he designed later in his career is the Italianate church of Saint-Joseph ( 18421849 ) on the Square Frre-Orban of the Quartier Lopold in Brussels .		0
The Family First Party ( FFP/F1 ) is a Christian political party in Australia , that espouses Christian socially conservative family values .		1
The Family First Party ( FFP/F1 ) is a political party in Australia , that espouses socially conservative family values .		0
2009 – Gaza War : Hamas announces they will accept Israel Defense Forces offer of a ceasefire , ending the assault .		1
2009 – Gaza War : Hamas announces they will accept Israel Defense Forces offer of a ceasefire , ending the conflict .		0
This widespread recent phenomenon is now known as the Arab Spring , and it still continues , .		1
The western world commonly refers to this widespread phenomenon as the Arab Spring , and it still continues , as of .		0
Arguably the best rock ' n ' roll band of all time , the Gibb brothers were born on the Isle of Man to English parents in 1946 ( Barry , born Barry Alan Crompton Gibb , September 1 ) and 1949 ( non-identical twins Robin and Maurice , born respectively as Robin Hugh Gibb and Maurice Ernest Gibb , December 22 ) .		1
The Gibb brothers were born on the Isle of Man to English parents in 1946 ( Barry , born Barry Alan Crompton Gibb , September 1 ) and 1949 ( non-identical twins Robin and Maurice , born respectively as Robin Hugh Gibb and Maurice Ernest Gibb , December 22 ) .		0
In contemporary usage the word has taken on an entirely negative meaning .		1
In contemporary usage the word usually has negative meaning .		0
While at Cornell , Ed was selected for membership in the prestigious Sphinx Head Society .		1
While at Cornell , Ed was selected for membership in the Sphinx Head Society .		0
Alexander has been nicknamed `` Beaker '' due to his resemblance to the hapless Muppet character .		1
Alexander has been nicknamed `` Beaker '' due to his apparent resemblance to the hapless Muppet character .		0
Some file formats are designed to store very particular sorts of data : the JPEG format , for example , is designed only to store static photographic image s .		0
Some file formats are designed for very particular sorts of data : PNG files , for example , store bitmapped images using lossless data compression .		0
Japan had become a naval power by at least the 6th century , with their invasions and involvement in political alliances during the Three Kingdoms of Korea .		1
Japan had a naval by at least the 6th century , with their invasions and involvement in political alliances during the Three Kingdoms of Korea .		0
Newly discovered Jews from India ( Bnei Menashe ) slowly started their Aliyah in the early 1990s and continue ariving in slow numbers .		1
Newly recognised Jews from India ( Bnei Menashe ) slowly started their Aliyah in the early 1990s and continue ariving in slow numbers .		0
Tetsuya Theodore `` Ted '' Fujita ( Fujita Tetsuya , October 23 , 1920–November 19 , 1998 ) was one of the great severe storms researchers of the twentieth century .		1
Tetsuya Theodore `` Ted '' Fujita ( Fujita Tetsuya , October 23 , 1920–November 19 , 1998 ) was a severe storms researchers of the twentieth century .		0
In 1917 , Britain drafted the Balfour Declaration , becoming the first Great Power to support Zionist demands for a 'Jewish National Home ' in Palestine .		1
In 1917 , Britain drafted the Balfour Declaration , becoming the first Great Power to support Zionist calls for a 'Jewish National Home ' in Palestine .		0
Trapizonyan was awarded the Hero of Abkhazia , the highest state award of Abkhazia , for his services .		1
Trapizonyan was awarded the Hero of Abkhazia , the highest state award of Abkhazia .		0
All were widely read on both sides of the Atlantic .		0
All were widely read on both sides of the Atlantic , though The Bravo was a critical failure in the United States .		0
Argentinian colonial aspirations		1
Argentinian colonial period		0
The CDRs ( Comits de Dfense de la Rvolution ) were formed as popular mass organizations and armed .		1
The CDRs ( Comits de Dfense de la Rvolution ) were formed as mass organizations and armed .		0
After moving to Oregon , Zuckerman continued to target Boy Scouts of America and the intertwined connections to the Mormon church in his investigative reporting in 2007 while working for the Oregonian .		1
After moving to Oregon , Zuckerman continued to report on the Boy Scouts of America and the intertwined connections to the Mormon church in his investigative reporting in 2007 while working for the Oregonian .		0
David Ernest Duke ( born July 1 , 1950 ) is an American white nationalist , former Grand Wizard of the Knights of the Ku Klux Klan , former Republican Louisiana State Representative , a perennial candidate in presidential primaries , and civil rights leader .		1
David Ernest Duke ( born July 1 , 1950 ) is an American white nationalist , former Grand Wizard of the Knights of the Ku Klux Klan , former Republican Louisiana State Representative , and a perennial candidate in presidential primaries .		0
Most bNAb sites are on HIVs only exposed surface antigen , the flower-like envelope ( Env ) protein ( gp140 ) that sprouts from the viral membrane and is designed to grab and penetrate host cells .		0
Most bNAb sites are on HIVs only exposed surface antigen , the flower-like envelope ( Env ) protein ( trimers of heterodimers of gp120 and gp41 ) that sprouts from the viral membrane and is designed to grab and penetrate host cells .		0
The online star was hired by the United Nations in 2006 , to fight poverty through an online anti-poverty video		1
Jessica Rose was hired by the United Nations in 2006 , to fight poverty through an online anti-poverty video		0
Rachel Corrie , an ISM activist accidently killed by an IDF D9 while acting as a human shield , as ruled in August 2012 by an Israeli court .		1
Rachel Corrie , an ISM activist killed by an IDF D9 while acting as a human shield		0
In May 1996 , Stallman released Emacs 19.31 with the Autoconf system target `` linux '' changed to `` lignux '' ( shortly thereafter changed to `` linux-gnu '' in emacs 19.32 ) , and included an essay `` Linux and the GNU system '' suggesting that people use the terms `` Linux-based GNU system '' ( or `` GNU/Linux system '' or `` Lignux '' for short ) to refer to the combination of the Linux kernel and the GNU system .		0
In May 1996 , Stallman released Emacs 19.31 with the Autoconf system target `` linux '' changed to `` lignux '' ( shortly thereafter changed to `` linux-gnu '' in emacs 19.32 ) , and included an essay `` Linux and the GNU system '' suggesting that people use the terms `` Linux-based GNU system '' ( or `` GNU/Linux system '' or `` Lignux '' for short ) .		0
Modernists such as the President of the Ecclesia Dei Commission , Cardinal Castrillon Hoyos , has in a 2005 press interview stated that a `` situation of separation '' had come about as a result of the illicit episcopal consecrations , `` even if it was not a formal schism . ''		1
Cardinal Daro Castrilln Hoyos , President of the Ecclesia Dei Commission , stated in a 2005 press interview that a `` situation of separation '' had come about as a result of the illicit episcopal consecrations , `` even if it was not a formal schism . ''		0
Pastor Daniel Ekechukwu was certified dead for at least forty-two hours before returning miraculously to life there .		1
Pastor Daniel Ekechukwu said that he was certified dead for at least forty-two hours before returning miraculously to life there .		0
Eugenics is a social philosophy that is pursued in the name of improving human stock via the social intervention in human hereditary traits .		1
Eugenics is a social philosophy which advocates the improvement of human hereditary traits through social intervention .		0
On January 23 , 1920 , in accordance with the Treaty of Versailles , Grudzidz was restored to the Polish state .		1
On January 23 , 1920 , in accordance with the Treaty of Versailles , Grudzidz became part of the Polish state .		0
Behaving intolerantly towards vectors of perceived rival faiths , in extreme cases even killing them or advocating their deaths .		1
Behaving intolerantly towards vectors of rival faiths , in extreme cases even killing them or advocating their deaths .		0
In October 1981 Ignacio Font Coll passed away and Osmel Sousa became the president of the Miss Venezuela Organization .		0
In October 1981 Ignacio Font Coll died and Osmel Sousa became the president of the Miss Venezuela Organization .		0
Steinman received the following somewhat evasive reply from a Lieutenant Colonel Lance R. Cornine .		1
Steinman received the following reply from a Lieutenant Colonel Lance R. Cornine .		0
The show was at its height during the 1980s and 1990s with a very conservative Kohl federal government ; however , some state governments as well as ( though less frequently ) Eurocrats became the object of its satirical acts .		1
The show was at its height during the 1980s and 1990s with a conservative Kohl federal government ; however , some state governments as well as ( though less frequently ) Eurocrats became the object of its satirical acts .		0
He attended Perkiomen Valley Academy , in Pennsylvania , but dropped out to join the Caribbean Anti-communist Legion , created by Dominican dictator Rafael Trujillo , with the intention of overthrowing Fidel Castro in Cuba .		1
He attended Perkiomen Valley Academy , in Pennsylvania , but dropped out to join the Caribbean Anti-communist Legion , created by Dominican president Rafael Trujillo , with the intention of overthrowing Fidel Castro in Cuba .		0
Some find significance in the fact that there were only 7 inmates housed at the time of the siege .		1
There were only 7 inmates housed at the time of the siege .		0
Because part of the development is north of the Green Line in the Palestinian territories , in an area which was `` no man 's land '' before 1967 , Palestinian people and almost all governments worldwide consider it to be an Israeli settlement that is illegal under international law , in East Jerusalem , but the Israeli government disputes this .		1
Because part of the development is north of the Green Line , in an area which was `` no man 's land '' before 1967 , Palestinian people and almost all governments worldwide consider it to be an Israeli settlement in East Jerusalem , and therefore consider it illegal under international law , but the Israeli government disputes this .		0
This feature is very useful for research purposes that require analysis of past records of various places .		1
This feature allows research that require analysis of past records of various places .		0
it take 8 seconds to plant and defuse the bomb .		0
it take eight seconds to plant and defuse the bomb .		0
He was the Executive President Kalidas Academy , Ujjain until he passed away in Nov 2002 .		0
He was the Executive President Kalidas Academy , Ujjain until he died in November 2002 .		0
He 's the director of `` Walking Tall '' starring The Rock ( entertainer ) , released by MGM in 2004 and `` All about the Benjamins '' starring Ice Cube , Mike Epps and Eva Mendes in 2002 .		0
citeneeded He i the director of `` Walking Tall '' starring The Rock ( entertainer ) , released by MGM in 2004 and `` All about the Benjamins '' starring Ice Cube , Mike Epps and Eva Mendes in 2002 .		0
The National University of Theatre , Film and TV in Kiev is the main and most prestigious theatre school in Ukraine .		1
The National University of Theatre , Film and TV in Kiev is a theatre school in Ukraine .		0
It was started in the 1980s by Jasper Carrott ( as Carrott 's Commercial Breakdown ) as a way to show some of his humour .		1
It was started in the 1980s by Jasper Carrott ( as Carrott 's Commercial Breakdown ) .		0
A psychic is a person who has the abilities of extra-sensory perception , such as clairvoyance , psychometry and precognition , or other paranormal abilities such as psychokinesis .		1
A psychic is a person who is purported to have the abilities of extra-sensory perception , such as clairvoyance , psychometry and precognition , or other paranormal abilities such as psychokinesis .		0
Analyses indicate that the Somali Ostrich may be better considered a full species , but there is not consensus among experts about this move .		1
Some analyses indicate that the Somali Ostrich may be better considered a full species , but there is not consensus among experts about this .		0
Flexible window resizing from any corner or edge of the window , similar to window resizing in Microsoft Windows and many window managers for X11 .		0
Flexible window resizing from any corner ( other than upper-right corner ) and any edge of the window , similar to other operating systems .		0
A short tram ride from the city , it is worth a visit but seems cramped ( to an Australian eye used to large landscapes ) with interest lying more in its cultural dimension than its rather artificially manicured beauty .		1
A short tram ride from the city , its interest lying more in its cultural dimension than its rather artificially manicured beauty .		0
Alex is the narrator , a villain protagonist in the novel A Clockwork Orange .		1
Alex is the narrator in the novel A Clockwork Orange .		0
United Nations the original site of Hebrew University and Hadassah Hospital but unfortunately the `` Mount Scopus agreement '' did not permit the institutions to reopen .		1
United Nations the original site of Hebrew University and Hadassah Hospital , but despite the `` Mount Scopus agreement '' the institutions were not permitted to reopen .		0
) , and includes apocryphal books that are not a part of the present Hebrew and Protestant canons .		1
) , and includes Deuterocanonical books that are not a part of the present Hebrew and Protestant canons .		0
Schumacher later admitted , `` It 's clear he Coulthard did nothing wrong at Spa . ''		1
Schumacher later said , `` It 's clear he Coulthard did nothing wrong at Spa . ''		0
In the 1984 election , Mondale was defeated in a landslide , winning only the District of Columbia and his home state of Minnesota ( by a mere 3,761 votes ) , thus securing only 13 electoral votes to Reagan 's 525 .		1
In the 1984 election , Mondale was defeated in a landslide , winning only the District of Columbia and his home state of Minnesota , thus securing only 13 electoral votes to Reagan 's 525 .		0
A more measured review postulated that the series might suffer because of its reliance on profanity and slowly drawn-out plot , but was largely positive about the show 's characters and intrigue .		1
Another review postulated that the series might suffer because of its reliance on profanity and slowly drawn-out plot , but was largely positive about the show 's characters and intrigue .		0
The greatest compositons are symphonic poem Sinfonietta , oratorial Glagolitic Mass , rhapsody Taras Bulba , instrumental cycle Lachian Dances , string quartets and operas .		1
His most celebrated compositons include the symphonic poem Sinfonietta , the oratorial Glagolitic Mass , the rhapsody Taras Bulba , the instrumental cycle Lachian Dances , and his string quartets and operas .		0
up Riding through the Avenue of the Giants , California .		0
upNorton Owners Club ride , near Cambria , California .		0
The film concentrates on the thoughts and the conscience of man , and is a `` drama of grief and partial recovery '' .		1
The film concentrates on the thoughts and the conscience of its characters and is a `` drama of grief and partial recovery '' .		0
Paul Levi was expelled from the Communist Party for publicly criticizing party policies following the March uprisings of 1921 , even though his criticism was justified by the events .		1
Paul Levi was expelled from the Communist Party for publicly criticizing party policies following the March uprisings of 1921 .		0
The practice ended around the 1930s during the Japanese occupation of Taiwan .		1
The practice ended around the 1930s during the Japanese colonization of Taiwan .		0
Critics argued that the show presented no scientific representatives , who are argumenting for human-caused global warming .		1
Critics argued that the show presented no scientific representatives , who are in fact in consensus on global warming .		0
Judas of Galilee or Judas of Gamala was a Jewish leader who led resistance to the census imposed for Roman tax purposes by Quirinius in Iudaea Province around 6 AD .		1
Judas of Galilee or Judas of Gamala was a Jewish leader who led an armed resistance to the census imposed for Roman tax purposes by Quirinius in Iudaea Province around 6 AD .		0
The main controversy concerning the development of the Atlantic Yards is the use of eminent domain which would destroy a low-density neighborhood of multi-million dollar townhouses and pre-war apartment buildings subject to rent stabilization regulations .		0
The main controversy concerning the development of the Atlantic Yards is the use of eminent domain which would destroy a low-density neighborhood containing an undisclosed number of multi-million dollar townhouses and pre-war apartment buildings subject to rent stabilization regulations .		0
Saying it again will make your character go faster .		1
Saying it again will make the character go faster .		0
The Core 2 Extreme Mobile processor , based on the Merom XE core , is a mobile CPU designed for ultra-high end laptops .		1
The Core 2 Extreme Mobile processor , based on the Merom XE core , is a mobile CPU designed for laptops .		0
As well as the many stage works , he wrote numerous songs , including the charming , popular ( but now politically incorrect ) Ma Curly-Headed Babby .		1
As well as the many stage works , he wrote numerous songs , including the popular Ma Curly-Headed Babby .		0
Brown and Miles write that `` many of the stereotypes and misinformation that contribute to the articulation of Islamophobia are rooted in a particular perception of Islam '' , such as the notion that Islam promotes terrorism ; especially prevalent after the September 11 , 2001 attacks .		1
They feel that `` many of the stereotypes and misinformation that contribute to the articulation of Islamophobia are rooted in a particular perception of Islam '' , such as the notion that Islam promotes terrorism ; especially prevalent after the September 11 , 2001 attacks .		0
BMI Gaming , also known as BMI Worldwide , a global amusement products firm		1
BMI Gaming , also known as BMI Worldwide , an amusement products firm		0
Unfortunately for Austria , three days later Italy declared was on Austria in the Third Italian War of Independence , Italy now being Prussia 's ally .		1
Three days later Italy declared was on Austria in the Third Italian War of Independence , Italy now being Prussia 's ally .		0
Born in Birr , County Offaly , Nolan first excelled at hurling during his schooling at St. Brendan 's College .		1
Born in Birr , County Offaly , Nolan first played competitive hurling during his schooling at St. Brendan 's College .		0
Pressing on his attacks , Fort shows the ridiculousness of the conventional explanations and then interjects with his own theories .		1
Pressing on his attacks , Fort shows what he sees as the ridiculousness of the conventional explanations and then interjects with his own theories .		0
Mosul ( ; North Mesopotamian Arabic : ; ; ; ) , is a Iraqi Arab city in northern Iraq and the capital of the Nineveh Province , some northwest of Baghdad .		1
Mosul ( ; North Mesopotamian Arabic : ; ; ; ) , is a city in northern Iraq and the capital of the Nineveh Province , some northwest of Baghdad .		0
Illinois State University ( ISU ) is a public university in Normal , Illinois .		0
Illinois State University ( ISU ) is a public university in Normal , Illinois , United States .		0
He was murdered at age 53 in the crash of United Airlines Flight 175 , at the World Trade Center in New York City , during the September 11 , 2001 attacks .		1
He was killed at age 53 in the crash of United Airlines Flight 175 , at the World Trade Center in New York City , during the September 11 , 2001 attacks .		0
In the Ultimate Marvel continuity , Henry `` Hank '' Pym is a brilliant , but mentally fragile scientist who takes Prozac and is married to the smoking-hot Janet Pym , ne van Dyne .		1
In the Ultimate Marvel continuity , Henry `` Hank '' Pym is a brilliant , but mentally fragile scientist who takes Prozac and is married to Janet Pym , ne van Dyne .		0
He is also known for his role as Victor Meldrew 's long-suffering neighbour Patrick Trench in the comedy series One Foot in the Grave .		1
He also played Victor Meldrew 's long-suffering neighbour Patrick Trench in the comedy series One Foot in the Grave .		0
Franklin Einspruch of The Federalist criticized RationalWiki for claiming that the `` Cultural Marxism '' conspiracy theory is a conspiracy theory .		1
Franklin Einspruch of The Federalist criticized RationalWiki for claiming that the `` Cultural Marxism '' is a conspiracy theory .		0
In September 2013 , McCoy 's unveiled a revolutionary crisps packaging concept in which the bag is opened along the longer side to allow bigger hands to fit in .		1
In September 2013 , McCoy 's unveiled a packaging concept in which the crisp bag is opened along the longer side to allow bigger hands to fit in .		0
In summer 2008 Ragazzi was chosen to participate in the prestigious Kathaumixw Festival in British Columbia .		1
In summer 2008 Ragazzi was chosen to participate in the Kathaumixw Festival in British Columbia .		0
Modern Rabbinic Judaism generally recognizes a single set of canonical books that comprise the Tanakh , the Jewish version of the Bible .		1
Modern Rabbinic Judaism generally recognizes a single set of canonical books that comprise the Tanakh , also known by the terms Hebrew or Jewish Bible .		0
