sentence,label
"Divák s velkým potěšením sleduje, jak vynalézavá Molly zůstává krok před svými pronásledovateli . ",1
"imaxové filmy mohou někdy působit jako trik , ale tohle je jedno z témat , které si žádá rozsah stejně velký jako fantazie . ",1
" . . pokud máte náladu jen na zábavný -- ale špatný -- film , možná byste si měli dát Zrůdy jako večerníček . ",1
"fajn , strhující , rodinný film s ratingem G , určený hlavně malým dětem , ale s dostatečnou zábavnou hodnotou , aby se dospělí nekroutili v sedačkách . ",1
Žádný film nemůže být pohrdavější k svobodné ženské populaci . ,1
"zjišťuje , že život jeho dcery , kterou nezná z románku s brazilkou před patnácti lety , je v ohrožení a musí se vrátit do Ria ; má jen pět dní na dokončení obchodu a nalezení dcery . ",0
Příslušný půvab sandry bullock a hugh granta se vyčerpal . ,1
"emory , bývalý guvernér svého kmene , se znovu setkává se svým synem larrym prostřednictvím přítele sky montgomeryho , který pozve larryho na cestu ze starého puebla do nového "" velkoměsta "" , aby se připojil ke svému otci na výstavě fotografií, kterou pořádá sky . ",0
"jejich příběhy touhy , talentu , přesvědčení , posedlosti a závislosti se proplétají a vyúsťují ve vrcholnou sérii událostí , které je přivedou k premiéře . ",0
"na konci osmdesátých let se jejich cesty rozešly s výjimkou tima a hotteho , kteří zůstali věrni svým ideálům a nadále bojují proti problémům, které řešili jako skupina . ",0
"Je to mnohem emotivnější cesta než to, co nám shyamalan poskytl ve svých dvou předchozích filmech , a gibson , který zaskakuje za bruce willise , je perfektní herec, který nás na tuto cestu vezme . ",1
"Dokumentární film o skutečném příběhu dvou amerických dobrodruhů, kteří se vydávají po záhadných stopách, aby našli pravého mt . ",0
"špatně se utápí v tom, jak vstřebáváme jiaovo náladové , záporácké chování, které sám ztvárňuje v jednohubkovém výkonu . ",1
"Hakimi zastaví auto a vidí, že v autě je uvězněna dívka . ",0
"Pacino je v roli nevyspalého Dormera skvělý , jeho narůstající únava je stejně tak existenciální jako fyzická . ",1
" . . ponurý film , téměř zcela bez komediálního nádechu, kromě teskné každodenní ironie chudých pracujících . ",1
"Guy doufá , že až najde svou modrou rodinu , budou mít lék nebo mu alespoň pomohou vyrovnat se s jeho dysfunkcí . ",0
"je tak osvěžující vidět, jak robin williams otočil o 180 stupňů od řady urážlivě neškodných a sentimentálních fiasek, které natáčel v posledních několika letech . ",1
"to jen dokazuje , že inteligentní člověk nemusí být nutně obdivuhodný vypravěč . ",1
"Získává podporu dalších vězňů včetně kriplů , krve a velmi mocného jamajského mafiána a daří se mu rozšiřovat své drogové impérium . ",0
"Série záhadných a podivných výhrůžek smrtí brzy přivodí příznaky paranoie , nechtěné slávy a nakonec i těžký případ spisovatelského bloku . ",0
"zraněný a přestřílený , sam ukáže dětem, co to znamená se něčemu postavit . ",0
"vypráví o svém životě křováka v severozápadní viktorii , kde žil celý život . ",0
"tinke , devítiletý sirotek z divočiny , se snaží najít své neznámé , bohaté prarodiče . ",0
film staví Washingtona jako poctivého pracujícího Johna Q. Archibalda na piedestal a pak ho stále zvedá výš. ,1
"film je výkladní skříní malebnosti hor i legendárního herce michela serraulta , v jiných rovinách je méně úspěšný . ",1
"něžný , vtipný , podmanivý film o přátelství , lásce , paměti , důvěře a věrnosti . ",1
"Toto je příběh jejich životů , jejich vzpomínek , jejich nezkrotných zvyků a filmů , které milují . ",0
"James clayton ( farrell ) možná nemá přístup typického rekruta , ale je to jeden z nejchytřejších maturantů v zemi - a je to přesně ten člověk, kterého walter burke ( pacino ) chce v agentuře . ",0
část drzého kouzla filmu pochází z jeho historického šramlu . ,1
"oddaný vědec , kterému pomáhá jeho bezradná manželka , si vyhrne rukávy košile a snaží se zachránit svět před radioaktivní příšerou , podivnými mimozemšťany , zlým vědcem a mrzutým kostlivcem v této parodii na nejlepší béčkové filmy 50. let . ",0
"po celou dobu se jejich životy proplétají s osudy domorodců v době válek , nemocí a kontroverzní vládní stěhovací politiky . ",0
"skálopevná gangsterka s přiměřenou dávkou napětí , zajímavými postavami a bizarními bankovními loupežemi , navíc s notnou dávkou dynamiky otce a syna . ",1
"belgický skvost o soumračné existenci čtyř sester určitého věku , které k sobě neochotně přitáhne nutnost postarat se o jednu z nich . ",1
jsou živými očitými svědky konce jedné éry : 800 let trestu smrti v evropě . ,0
Příliš rozčileně svérázný a pojatý svým vlastním stylem . ,1
"barevný masér spíše plýtvá časem na náladu, než aby se svezl s vrozenou absurditou Ganešova vzestupu na společenském žebříčku . ",1
"Není to trochu brzy na to, aby režisér barry sonnenfeld natočil poctu sám sobě ? a to ještě mizernou . ",1
"Micke však navrhne jednu věc, která je jednoznačným magnetem na děti : venčení psa . ",0
A většina očitých svědků poněkud příliš příhodně zemřela . ,0
"Ale sue , která se cítí lynn opuštěná a naštvaná , se rozhodne provést vraždu sama . ",0
"Ben Stiller a Jack Black v rolích Tima a Nicka , nejlepších přátel , sousedů a spolupracovníků , jejichž rovnocenná pozice je náhle narušena, když se jeden z Nickových bezhlavých plánů na rychlé zbohatnutí skutečně podaří : Vapoorizer , sprej, který doslova způsobí, že se psí výkaly nebo jakýkoli jiný druh vypaří do vzduchu - kam přesně, to nikdo netuší . ",0
"Jordan je matka , která celý život hledá pravou víru , když se snaží ochránit své jediné dítě před tím, co považuje za nespravedlnost . ",0
"nicméně , boey a wayne se sblíží a johnny ( který se rozešel se samanthou ) se zamiluje do své nové tajenky , paranoidní sabriny . ",0
"tins je okouzlující panenka, která je jedinou osobou, jež může arjunovi pomoci získat to, co chce . ",0
"Ray vždycky hraje s úhly pohledu , a má zálusk na koně, který je levný, protože byl špatně diagnostikován . ",0
"Nikdy není na škodu mít na pomoc veverku, která umí číst myšlenky - škoda, že adam žádnou nezná ! ",0
dickensovými slovy a vyrovnanou režií scenáristy a režiséra douglase mcgratha je vyprávěn strhující příběh . ,1
"soderberghův solaris se více než konkrétním příběhem a definitivními odpověďmi zabývá celkovými pocity , širšími myšlenkami a otevřenými otázkami , je nádhernou a klamavě minimalistickou filmovou tónovou básní . ",1
"tajný narkoman zemře , vyšetřování se zadrhne , a tak detroitská policie . ",0
"to způsobilo rozkol mezi rodinami, a i když se devdas snažil otce přesvědčit , přišlo mu jen nepřátelství . ",0
"aniž by věděli, že ostatní byli také pozváni , objeví a objeví zábavní park, který působí na mladé návštěvníky velmi zvláštním způsobem . ",0
navzdory plovoucímu vyprávění se jedná o pozoruhodně přístupný a strhující film . ,1
"Není možné obejít fakt, že se jedná o pomstu šprtů - znovu. ",1
"když se však mezi hodnými kriminalisty a zlými policisty znovu objeví sex a chamtivost , následky jsou bizarní i fatální . ",0
"film je natočen na několik formátů od 35mm ( většina ) po novější digitální formát digi-beta , s krátkým , děsivě krásným snovým segmentem natočeným na super-8 . ",0
"surrealistický jako sen a detailní jako fotografie , vizuálně zručný a místy imaginativně ohromující . ",1
"příběh se odehrává na pozadí vztahu, který vzniká mezi americkým teenagerem na útěku a brazilskou dospívající dívkou, kteří se setkávají v drogových a gangy ovládaných slumech rio de janeira . ",0
"zábavy a hry"", do nichž Louis a Hilary zapojují Soledad, jsou drásavým pohledem na jejich pokřivený vztah . ",0
"je to lidská komedie v té nejzábavnější , nejzajímavější a nejpotvrzující podobě . ",1
"Shaun brumder je místní surfařský kluk z orange county , který sní o tom , že půjde na stanford , aby se stal spisovatelem a dostal se pryč z nefunkční rodinné domácnosti . ",0
"Toyo miyatake: nekonečné odstíny šedi je pronikavý portrét tohoto fotografa, který hledá pravdu a krásu ve světě pomíjivosti. sundance jej nazval "" elegantním dokumentem "" a la times "" výmluvným a hluboce dojemným "". ",0
"je tu matka a otec , kteří už zřejmě nemají normální manželství , je tu dcera , lena , která trpí nemocí a brzy odjede z domu na léčení do švýcarska , a její manžel harry , který má záhadnou minulost . ",0
"caso você sinta necessidade de sair da sala antes do término da projeção , não se preocupe : ninguém lhe enviará penas symbolizando covardia . ",1
"tento jedinečný krátký film sleduje noc mladého britského nespavce jménem jack , vyprávěný téměř hodinu po hodině z pohledu první ruky . ",0
"Obvykle, když dostanu tolik sirupu , mám rád k němu palačinky . ",1
"[t]ato okouzlující belgická pohádka , velmi svébytný unylý a jemný malý film , má co říci o tom, co je v životě důležité a proč . ",1
"S pomocí superhrdiny a tajemného hlubokomyslného cizince však budou muset arnold a gerald získat zpět klíčový dokument, aby zachránili své milované sousedství . ",0
"materiál z azylového domu je strhující , stejně jako scény jia s jeho rodinou . ",1
"tvůrci filmu dovedně evokují pocit ohrožení, který příroda skrývá pro mnoho městských obyvatel . ",1
psychologicky bohatý a napínavý morální thriller s hvězdným výkonem al pacina . ,1
"když tolik hollywoodských filmů aktivně odrazuje od vyšších mozkových funkcí , musíte dát měnícím se pruhům kredit za to, že vám dávají podněty k přemýšlení . ",1
Noční hrůzy začnou prosakovat do denní práce . ,0
ztratil politiku a sociální pozorování a stal se jen dalším situačním románem o dvojici sapíků zaseknutých v nevýrazném scénáři . ,1
"soustředí se na Joaniny rozbouřené hormony a buší do diváků španělskými invektivami o jejím "" šílenství "" tak moc , až jsem se naštval , že jsem promarnil 123 minut a 9 dolarů . 50 dolarů na toto mučící zařízení 21. století . ",1
"vikrant neprávem obviní gurua gulaba z velmi závažného zločinu , což ho donutí uprchnout z indie . ",0
"svíjející se pod dialogy typu ""jste ze dvou různých světů"" a ""dneska večer je služka lež a tohle , tohle jsi ty "" , tato pohádka plná šlendriánu dosahuje nových hlubin neoriginality a předvídatelnosti . ",1
"Samozřejmě to není nejlepší nápad , protože to zahrnuje vplížení se do domu pistolníka karla uprostřed noci . ",0
"Suma "" je jack ryanův "" do-over "" . dejte za pravdu všem od robinsona až po klíčové uchopení , že tento odvážný tah funguje . hlavně dejte za pravdu affleckovi . ",1
V jeho filmu se ztratí spousta lidí a nikdo se nikdy neukáže zpět . ,0
Smutek je trapný a vtipný a někdy i divný . stejně tak Měsíční míle . ,1
"pokud jste film v poslední době neviděli , možná vás překvapí rozmanitost tónů ve spielbergově tvorbě . většina z nich je vtipná , ale jsou tu i překvapivé , surrealistické momenty ... . ",1
"film , navazující na film ""jack the dog"" , je popisován jako černá komedie o napraveném sukničkáři ( nestor carbonell ) , který se snaží udržet rodinu pohromadě . ",0
"když je jeho rodina shromážděna k odeslání do nacistických pracovních táborů , uniká deportaci a uniká zajetí tím, že žije v ruinách varšavy . ",0
"Nesentimentální , i když procítěný chvalozpěv na hasiče , kteří při záchraně newyorčanů zaplatili cenu nejvyšší . ",1
"Harry bdí nad svou umírající ženou a čeká, až přijde zbraň . ",0
"Poté, co britské úřady zveřejnily důvěrné ( a ostudné ) informace , byl tento úžasný příběh o přežití konečně potvrzen . ",0
"s přicházejícími srpnovými dny , považujte tento film za filmový ekvivalent vysoké vlhkosti . ",1
"zednářský román sleduje britského důstojníka, který rezignuje na svou funkci těsně předtím, než jeho pluk odpluje do boje proti povstalcům . ",0
"Aby toho nebylo málo , během prázdnin se aksel dá dohromady se dvěma dívkami , fatimou a annikou , aby předvedly píseň do písňové soutěže místního klubu mládeže , melodi grand prix . ",0
"poučení: nikdy si nezahrávejte s ""gay mafií""! "" ",0
"Brzy zjistí, že nejsou sami... a není to německý voják, kdo je pronásleduje. ",0
" . je to brilantní revize knihy a nabízí motivaci k vynálezu, která v první filmové verzi chybí . ",1
". williams vytváří úžasný , taxikářský portrét muže balancujícího na hraně příčetnosti . ",1
"Ale někdo to sledoval , a měl toho dost... ",0
"filmař , fascinovaný silou kamery a posedlý teoriemi průkopníka ruského filmu dzigy vertova , se rozhodne pořídit si oko kamery, které by mu nahradilo skutečné oko, o které přišel v dětství . ",0
"Problémem chaosu ve formuli 51 není to, že by byl urážlivý , ale to, že je nudný . ",1
"ethan a rachel spolu proplouvají vztahem, který je stejně tak vzteklý jako inspirující , něžný jako vášnivý . ",0
"ať se snažíte sebevíc zkoumat etiku kaufmanova přístupu , nějak se vám to všechno sejde a vznikne velmi podmanivá , citlivá , inteligentní a téměř soudržná filmová zábava . ",1
"tak sacharinový , že si nejsem jistá , jestli bych to za normálních okolností byla schopná snést . ",1
"Pivovar je frustrován oficiálním vyšetřováním a pronásleduje ho myšlenka, že muž zodpovědný za vyvraždění jeho rodiny možná nikdy nebude postaven před soud, a tak vezme věci do vlastních rukou a vystopuje svou oběť až do kolumbie. ",0
"film vypráví příběh vysoce inteligentního bývalého státního šampiona v kulturistice z malého města v Ohiu, který se stal posedlým svým vědeckým výzkumem, a proto nechal svou prvotřídní postavu odejít. ",0
"McNamara spolu se svými muži využívá odhodlání hrdiny, aby splnil svou misi , nakonec je nucen zvážit hodnotu svého života a dobro své země . ",0
"Mladý nicholas a jeho rodina si užívají pohodlného života , dokud nicholasův otec nezemře a rodina nezůstane bez peněz . ",0
"má dopad, který přesahuje politiku a některé dramatické přesahy scénáristy a režiséra Randalla Wallace . ",1
"Kok pin je kreativní a rozený umělec , ale jeho rodiče by byli raději , kdyby se věnoval matematice a přírodním vědám . ",0
"Candice ( leslie ) je pozvána, aby strávila víkend se svým přítelem v opuštěném viktoriánském sídle . ",0
Jedné noci zanechá cizí muž v Samově telefonním přístroji divokou výhrůžku smrtí . ,0
"je to mírně zábavné , ale rozhodně to nemohu doporučit . ",1
méně zkoumání neonacismu než sonda do podstaty víry jako takové . ,1
" . . příjemně pěnivý ""film na rande"" . . ",1
"Málokdy se stane, aby tolik peněz přineslo tak málo zábavy . ",1
"nemalé jmění na platy a kaskadérské vozy se mohlo ušetřit, kdyby režisér tom dey spojil dohromady kousky z půlnočního běhu a 48 hodin ( a když na to přijde, tak i ze shreka ) . ",1
"Twohy je nejen zručný v budování a udržování napětí , ale také si je vědom toho, že obsazení plné zkušených charakterních herců je pro strašidelnou ponorku to pravé . ",1
"film sotva dává smysl , s jeho neuvěřitelnou naivitou a svévolnými flashbacky . ",1
"Jak se ukázalo , můžete se vrátit domů . ",1
"Když ji jednoho dne osloví pohledný cizinec , když se snaží přivolat taxi , stane se jím posedlá a nakonec si s ním začne románek . ",0
". žijeme ve světě smutku a bolesti , ale stačí jeden člověk , který se nebojí něco změnit . ",0
"vicious , budoucí potomek jamese a jessie z týmu rocket , cestuje zpět v čase , aby způsobil spoušť , a je na mladém ashovi , pikachu a přátelích , aby ho zastavili . ",0
Láska je pro marie a její nejlepší kamarádku liz pohromou . ,0
"Wendigo chce být monster filmem pro umělecké publikum , ale téměř pokaždé spadne do pasti přetvářky . ",1
"nervózní indie-psychologické drama o svůdné, ale zmatené dívce z lA, která se zmítá mezi tím, zda bude čelit životní nejistotě ve vlastní režii, nebo ""dobrému životu"", který jí poskytne bohatý, znepokojivý mecenáš středního věku. ",0
"na pozadí majestátní krajiny kanadského zálivu fundy a nejvyšších přílivů a odlivů na světě je černá labuť černou komedií, která splétá nevinný svět dětství , proti světu dospělých, lásky, zrady a vraždy . ",0
"nejskvělejší dílo v tomto žánru od nesestříhané verze chybného, ale ohromujícího filmu sergia leoneho Tenkrát v Americe z roku 1984 . ",1
"Její manžel byl láskou jejího života a ona neočekává, že by našla jiného . ",0
S přáním pevněji se osvobodit se uzavírá do d&#233 ; pendance a nedostatku moci . ,0
"Když mcconaugheyho přítelkyně ( hraje ji kate beckinsale ) otěhotní , dvojice se obává, že dítě zdědí oldmanův gen . ",0
"červený drak je méně barokní a efektní než hannibal , a méně emocionálně působivý než mlčení . ale stejně jako mlčení je to film, který se vám dostane pod kůži . ",1
"režisér duncan roy působivě představuje aka prostřednictvím tří souběžných rámců namísto jednoho , čímž divákům nabízí hlubší a komplexnější perspektivu, skrze niž mohou nahlížet na deanin poutavý příběh . ",0
"neotřelý a fantaskní film o lidské potřebě obviňovat příšery ze všeho, co je na světě špatně . ",1
"přistoupí k hloubkovému zkoumání duše , které jí pomůže objevit sílu víry a zocelí ji klást odpor . ",0
"V zápětí dante obviní lucy se slovy ,,to dítě jsi nikdy nechtěla"" . ",0
"Musí však ge migt baby produkt hotový dříve, než si vyřídí své osobní záležitosti . ",0
"Důvodem, proč jít na "" Modrou drť "", je především fenomenální , vodou prozářená kamera Davida Henningse . ",1
"film má nakažlivé nadšení a dojímá nás přesvědčení filmu , že veškerý život se soustředí na toto místo , tuto dobu a tento sport . ",1
"Jimmy ( thomas ) je vzdělaný holič s komplexem nadřazenosti , který nemůže vystát isaaca ( garity ) , nového , bílého holiče , který chce jen zkusit ostříhat pár vlasů . ",0
"Sheldon hledal a našel útočiště v této starobylé náboženské společnosti , a tak se ocitá v zajetí tohoto neobvyklého a mocného světa a tří starých mužů, kteří ho řídí . ",0
"nejlepší na "" gangách "" byl Daniel Day-Lewis . ",1
Tento film je prequelem ke všem videohrám the house of the dead . ,0
"pro ty, které zajímá politika 70. let , je film stejně fascinující jako chybný . ",1
v nejlepším případě může cletis tout inspirovat k výletu do videopůjčovny - při hledání lepšího filmového zážitku . ,1
"zní to jako další chytrý , i když zbytečný výlet do propasti , a víceméně se tak i odehrává . ",1
"Mezitím Paro na druhé straně upřímně plnila své světské povinnosti , ale uvnitř svého srdce nedokázala ani na okamžik zapomenout na Devdase . ",0
"molly s odvahou a odhodláním vede dívky na epickou cestu , o krok před úřady, přes 1 500 mil australským vnitrozemím při hledání plotu odolného proti králíkům, který rozděluje kontinent a dovede je domů . ",0
"film je upřímným pokusem o plážový verismus , ale byl by ještě nevýraznější, než je, nebýt výrazné, tiše zranitelné osobnosti paní ambrosové . ",1
"ačkoli jsou chvíle, kdy dosah filmu přesahuje jeho možnosti , inscenace častěji funguje, než ne . ",1
"v podstatě ""osudová přitažlivost"" předělaná pro diváky, kteří byli v době uvedení originálu v roce 1987 v plenkách... tento příběh je v průběhu děje hloupější, nikoliv děsivější... ",1
"stejně jako nejlepší válečné filmy - a stejně jako bojová literatura sahající až k Iliadě - vyvažuje strašlivou , neutišitelnou krutost války a statečnost a slušnost těch, kteří bojují . ",1
"amerika i zed však dostanou víc, než čekali, když čističi koberců uskuteční svůj ďábelský plán . ",0
vynikající příležitost dozvědět se více o jedné z nejvýznamnějších rokenrolových kapel a o boji za svobodu v komunistickém světě . ,1
stone má zřejmě talent zabalit divadlo do studené deky městského zoufalství . ,1
"poutavý íránský film o dvou potulných učitelích a několika ztracených a opuštěných lidech, které potkávají v místě, kde válka zničila životy a svobody chudých a vyděděných . ",1
"hodlají ji přivézt zpět do tel-avivu, aby jí zachránili život . ",0
"V prvním díle se objeví skupina pěti teenagerů, kteří utečou z protidrogové léčebny, aby vydělali na pochybném příslibu spásy od psychopatického reverenda salo jr ( vincent lamberti ) . ",0
"místo velkého balíku peněz , který by mnozí lidé očekávali , ted místo toho dostává matčinu smečku hlučných saňových psů a její majetek . ",0
Tento druh líbivého a vlezlého materiálu zdaleka není Zhangovou silnou stránkou a je to na něm vidět . ,1
"ta zarputilá dobrá vůle rodičů a ""marnivé"" jiaovo vyprázdněné ego , dělají film dojemným i přes některé hluché místa . ",1
"Když se jejich uměleckého díla jednoho dne zmocní ultrapřísná sestra assumpta , chlapci se vydají na posedlou cestu pomsty, která jim nakonec změní život . ",0
"sledují ho do las vegas , kde zdánlivě provádí "" výzkum "" pro příští sezónu , ale ve skutečnosti si plní sen stát se tanečníkem ve vegaské show . ",0
"devadesát minut filmu viva castro ! může být stejně únavných jako devět vteřin proticastrovské rétoriky Jesseho helmse , které jsou součástí filmu.",1
"autenticky vágní , ale nakonec bezúčelná studie totálního pandemonia . ",1
"když se její přítelkyně rozhodne odstěhovat a lucy nenajde odvahu jít s ní , skončí v posteli se svým nejlepším kamarádem ze střední školy , dantem . ",0
"bez peněz a bez štěstí ambiciózní Sophie tlačí na Marii, aby přijala lukrativní práci náhradní matky. ",0
Tito čtyři přepadli banku a na 3 dny unesli celé město . ,0
"Je těžké nemít pocit, že jste právě sledovali celovečerní videohru s opravdu těžkým příběhem . ",1
"ve fantazijním životě , který žije prostřednictvím svého skicáku , je Lauřin svět exotický , zářivý a okouzlující . ",0
"málokdy se najde film , který oslní oko , vyzve mozek a uspokojí naši touhu po rychlé akci , ale Zpráva o menšině tohle všechno a ještě mnohem víc přináší . ",1
"Série překvapivých událostí jejich vztah ještě více ztíží , ale tobias vytrvá . ",0
"chladná , okázalá , naprosto nesympatická studie sociopatie . ",1
"černá komedie, která jde na zvrácený a dementní humor jen proto, aby to udělala . film je bez záměru . ",1
". béčkový film , který můžete dokoukat , užít si ho na určité úrovni a pak na něj zapomenout . ",1
"aby zachovala své umění a také sebe samu, po smrti, pro všechny potomky, nechá se naklonovat. ",0
"společně , miller , kuras a aktérky dělají z osobní rychlosti spletitou , intimní a inteligentní cestu . ",1
"střídavě okázalé , fascinující , směšné , provokativní a marnivé . ",1
"Zdá se, že je nemožné ho zastavit, protože když je posedlý host zabit , murray přechází v zabijáka, aby pokračoval ve své misi zavraždit všech devět . ",0
"Do toho přichází Sonja , která chce vědět, jak skončí nadržený příběh, na kterém nyní pracuje . ",0
Kilabot se nyní vydává zachránit Siennu a pomstít Kamandagovu smrt . ,0
"[Má to nádech letního popcornového filmu . nic hlubokého ani podstatného . výbuchy , vtipy a sexuální narážky se jen hemží . ",1
"John , zcela zničený , brzy najde náčrtky, které jeho žena pořídila po nehodě . ",0
Není zklamaná - oliver se ukáže být noční můrou . ,0
"dýně obdivuhodně nahlíží na pokrytectví politické korektnosti , ale činí tak s tak nevyrovnaným tónem , že nikdy nevíte, kdy končí humor a začíná tragédie . ",1
"patnáctiletá Taraneh , jejíž ovdovělý otec je ve vězení, odmítá nechtěnou pozornost prodavače koberců Amira - dokud Amirova matka nepřemluví Taraneh, aby přijala Amirovu nabídku k sňatku. ",0
"Max a Charisse pomocí svých obrovských schopností sledují Rausche , geniálního mezinárodního obchodníka se zbraněmi , po celém světě . ",0
". bezmocní čekají na spravedlnost dlouho , a někdy je jejich jedinou spravedlností konečně vyprávět svůj příběh . ",1
"komedie o talentovaném pouličním bubeníkovi z harlemu , který se přihlásí na jižanskou univerzitu , a očekává, že povede bubenickou skupinu její pochodové kapely k vítězství . ",0
"i když je to obecně čas od času zábavné , I spy má všechny stejné problémy jako většina akčních komedií . ",1
"sladkobolné přehodnocení jednoho z nejzásadnějších , i když nejméně uznávaných , tvůrčích zdrojů v San Franciscu . ",1
"je to ten typ filmu, při kterém máte chuť mlátit hlavou do sedadla před sebou , nad jeho bezradností , nad jeho idiocií , nad jeho naprosto nemístnou vážností . ",1
"pro fanoušky ram dass to bude pravděpodobně zajímavé , ale ostatním to může připadat jako parodie na mírnou , mírumilovnou stránku kontrakultury 60. let . ",1
"je těžké litovat ""obyčejnou"" dívku, která se po nanesení lesku na rty stane úchvatnou ženštinou . spíše je líto každého, kdo tento mišmaš uvidí . ",1
"... tolik věcí ve filmu je křečovitých a směšných... že by to mohla být zábava ve smyslu špatného filmu, kdyby se ubralo na pracném tempu a nekonečné expozici. ",1
"Mluv s ní je tak zatraceně jistý , že absolutně netušíme, kdo jsou hlavní postavy, dokud film není v plném proudu - a přesto je těžké přestat se dívat . ",1
"pečlivě propracovaný , zejména ve své obratné dramatické struktuře , a stal se aktuálním způsobem , který jeho tvůrce nemohl nikdy předpokládat . ",1
"jednoho čtvrtečního večera jejich neshody dosáhnou vrcholu - anna je rozhořčená, že její matka nepodporuje její hudební ambice, a tess , vdova, která se má brzy znovu vdát, nechápe, proč anna nedá svému snoubenci ( mark harmon ) pokoj. ",0
"Gerryho dcera , mattie , omylem vytiskne kód DNA, který ve špatných rukou může ukončit lidskou rasu . ",0
"má v sobě kofeinovou , nedbalou brilanci , jiskřící nápady, které byste si přáli pečlivěji rozvinout , ale je oživen energií, která zahanbí i snahu disciplinovanějších žáků základních škol . ",1
"jen epický dokument by to všechno dokázal zachytit , a Jim Brown : All American Spikea Leeho konečně dává svému tématu film hodný jeho talentu . ",1
ani jeden moment v podniku ve mně nevyvolal touhu lehnout si do temné místnosti s něčím chladným na čelo . ,1
"Mezitím je Jesse&#180 ; na stopě svatý zabiják , svatý kovbojský zabiják s posláním zabít Custera . ",0
"zábavné , dokonce radostné druhé zpracování oblíbené dětské knihy e. b. whitea . ",1
"pokud je rutinní akce a podobné vtípky vaším šálkem čaje , zaplaťte si svých 8 dolarů a připravte se na pořádnou řežbu . tohle je jeden baaaaaaaaad film . ",1
"Bladeův tým a Bloodpack jsou jedinou obrannou linií , která může zabránit vyhubení upíří a lidské populace . ",0
naxalité jsou mezi trojicemi stále populárnější díky své schopnosti okamžitě vykonat spravedlnost a přidává se k nim stále více mladých lidí . ,0
"dokumentární film o tradičním vídeňském kině "" bellaria "" , které se specializuje na německou kinematografii 20. , 30. a 40. let, a o jeho stálých zákaznících, jejichž idoly jsou hvězdy jako zarah leander nebo karl sch&#246 ; nb&#246 ; ck . ",0
"z portugalska přišel nejodvážnější , nejskandálnější , sexuálně explicitní , psychologicky sondážní , čistě libový film roku . ",1
"Věci se pořádně rozhoří, když mezi ní a jejím novým kolegou v práci , tiagem , neodolatelným , nutkavým sukničkářem , přeskočí jiskry . ",0
"pohledný , okouzlující a nepopiratelně sebestředný , chová se k ní spíš jako chůva než jako absolvent harvardských práv a bez její pomoci si sotva dokáže vybrat kravatu . ",0
"Dokument a drama přenášejí spielreinův život do křížku s bojujícími ideologiemi ( komunismus , národní socialismus ) . ",0
"chemii na plátně nic nenahradí , a když Friel zatahá za nitky, díky nimž se Williams propadne do melancholie , reakce ve Williamsovi je niterná jako rána do břicha . ",1
"statický , repetitivní , blátivý a rozmazaný , hej arnold ! zdá se , že má titul nejošklivějšího filmu roku . ",1
"vystrašení a zmatení , frank a karolína musí najít cestu zpět domů , přičemž se na každém kroku vyhýbají nebezpečí . ",0
"motorkář cary ford je obviněn starým rivalem a vůdcem motorkářského gangu z vraždy jiného člena gangu , který je shodou okolností bratrem treye ( ice cube ) , vůdce nejobávanějšího motorkářského gangu v zemi . ",0
"je poněkud těžkopádný a má příliš letargické tempo - ale jeho příběh o záhadném stvoření s psychickými schopnostmi nabízí solidní rozjezd , úžasné vyvrcholení a několik pěkných mrazení v zádech . ",1
"postup filmu do nepřehledné nesouvislosti dává nový význam slovnímu spojení ""fatální chyba scénáře"" . '",1
"pravděpodobně se vzdá svého prvorozeného dítěte dříve, než se vzdá svého domku , dav dá hlavy dohromady a vymyslí ne jeden , ale tři způsoby, jak získat peníze . ",0
"právě zuckerman narazí na hedvábníkovo tajemství a vydává se rekonstruovat neznámý životopis tohoto významného , čestného muže , téměř celý život ceněného jako pedagog , a pochopit, jak se tento důmyslně vymyšlený život rozpletl . ",0
Chan kwok chan se jí zalíbí a ona ho začne pronásledovat. ,0
"'cq možná jednou bude s láskou vzpomínat na krátké okázalé období roman coppola předtím, než se pustí do dalších filmů, které skutečně vyprávějí příběh, o který stojí za to se zajímat.",1
"Django je postava, která se rozhodne bojovat proti svému štěstí, protože se nesmíří s chudobou, která je mu souzena . ",0
"vypadá to jako odmítnutý speciál abc po škole, osvěžený duněním na hodině scenáristiky 101... ""Křižovatka"" má přinést směs úsměvů a slz, místo toho vyvolá hrstku nechtěných výtek a četné zívání. ",1
"Ti z vás , kteří nejsou osmáci , budou při tomhle nejspíš dřímat . ",1
"hra voda je akční drama pro teenagery sledující skupinu maturantů, kteří se tři týdny před maturitou pustí do hry typu špion vs. špion . ",0
"Dobrodružství korálových útesů je film těžké váhy, který bojuje za ohrožené světové útesy - a nechává za sebe mlátit obrázky . ",1
notoricky známý c. h. o. má spoustu vulgárních vrcholů . ,1
"většině lidí , kteří mají skutečný zájem o americkou sexuální krajinu , bude film připadat buď mírně zábavný , nebo prostě nepodstatný . ",1
"jediné maskování , které by měl carvey nyní zvážit , je papírový pytel , který by měl nosit na hlavě , když vyjde na veřejnost , aby nebyl rozpoznán jako muž , který podvedl nic netušící filmové diváky . ",1
lekcí pro studenty i učitele je mnoho a vrcholí setkáním po 25 letech . ,0
Zatčení jeho party se hromadí a zisky prudce klesají . ,0
