label,sentence
0,"edward cornelis florentius alfonsus schillebeeckx (12. listopadu 1914, antverpy – 23. prosince 2009, nijmegen, nizozemsko) byl belgický teolog a dominikán."
1,"josef „pepi“ bican (25. září 1913 – 12. prosince 2001) byl slavný česko-rakouský fotbalista, trenér a bezpochyby nejlepší hráč, který kdy hrál českou nejvyšší soutěž."
0,"eduard tomáš (25. listopadu 1908 přemyšl, rakousko-uhersko - 26. května 2002) byl český mystik, jogín a spisovatel."
1,"heinrich wölfflin (21. června 1864 winterthur – 19. července 1945 curych) byl významný švýcarský historik umění, jehož analytický, deskriptivní systém zásadně ovlivnil metodologii dějin umění první poloviny 20. století."
0,v obci se nachází kostel nejsvětější trojice a hostinec u dufků.
0,threshold je v pořadí šesté studiové album heavy metalové skupiny hammerfall vydané roku 2006.
0,"2012–13: konec rta, start prima family"
0,"když už jsme u toho, osobně problém vidím v tom, že je problém uzavírat občanskoprávní smlouvy, které by komplexněji řešili vztah dvou (a více) lidí bez ohledu na sexuální orientaci a charaktrer jejich vztahu s přesahem oblasti bydlení, pracovního práva, zdravotnického práva atd."
1,"9. března – františek antonín špork, český šlechtic, významný mecenáš umění († 30. března 1738)"
0,"(17. prosince 1945 – 31. července 2012 brno) byl moravský archeolog, specialista na dobu laténskou, dlouholetý ředitel ústavu archeologické památkové péče v brně."
1,"klub ligových kanonýrů gólu (jak se tento klub jmenuje plným názvem) je společnost českých a československých elitních fotbalistů, kteří vstřelili alespoň 100 prvoligových gólů, vytvořená na základě soutěže, která byla vyhlášena v roce 1972 týdeníkem gól."
1,"dne 15. srpna nad ránem začal bitvu u lehnice, v té době ovšem netušil, že severovýchodně od města se v nevelké vzdálenosti nacházejí velmi početné pruské jednotky, které byly navíc v noci ve zbrani, a jež donutily laudonovo vojsko k ústupu."
0,"jiří cvetler (4. února 1902 praha – 16. září 1991 brno) byl československý právní historik, papyrolog a slavista."
0,"sandoy je jeden z osmnácti ostrovů , které spolu tvoří dánské autonomní souostroví faerské ostrovy."
0,"george sprague myers (2. února 1905, jersey city, new jersey – 4. listopadu 1985, scotts valley, kalifornie) byl americký ichtyolog, herpetolog a akvarista."
0,tomáš jaroš z brna (asi 1500 – 1571) byl pražský zvonař a kovolijec 16. století.
1,jeho syn byl významný českokrumlovský podnikatel arnošt porák.
0,"carl zuckmayer (27. prosinec 1896, nackenheim, porýní-falc – 18. leden 1977, visp, valais) byl německý dramatik, spisovatel."
0,"john frost (25. května 1784, newport v monmouthshiru — 27. července 1877, stapleton v bristolu) byl velšský vůdce britského chartistického hnutí proslulý vedením newportského povstání."
0,"rudolf rytíř von feistmantel (22. července 1805 ottakring, vídeň – 7. února 1871 vídeň, rakousko) byl rakouský lesník, který se podílel na slovenském lesnickém školství."
0,v knize „příběhy věrnosti a cti“ například píše o práci bezpečnostních složek státu a konkrétních příslušníků při vyšetřování činů skupiny bratří mašínů v okolí chlumce nad cidlinou.
1,jan jílek (30. dubna 1707 lubná u litomyšle – 3. října 1780 český rixdorf) byl významný představitel českého nekatolického exilu.
1,"robert john arthur „rob“ halford ( 25. srpna, 1951) je zpěvák legendární metalové skupiny judas priest."
0,"pro zvolení michala viśnioweckého za krále po abdikaci jeho předchůdce jana kazimíra hovořily především zásluhy jeho otce jeremijáše wiśniowieckého, který porazil kozácká vojska pod vedením bohdana chmelnyckého a také tím, že děd jeho matky byl politik, někdejší kancléř jan zamojski."
0,ani žádný z jeho současníků nenapsal jeho životopis.
0,"michail bogdanovič barclay de tolly (; pamūšis, kuronské a zemgalské vévodství, dnes litva – insterburg, východní prusko) byl ruský generál, který v době napoleonských válek zmodernizoval carskou armádu a zrealizoval ve své době kontroverzní strategii, která při vlastenecké válce v roce 1812 nesporně přispěla k porážce napoleonovy půlmilionové armády."
0,"vsevolod michajlovič eichenbaum (rusky: все́волод михйлович эйхенбум, 11. srpna 1882 – 18. září 1945), později známý jako volin, byl ruský anarchista, který se podílel na ruské a ukrajinské revoluci."
0,"jaroslav pitner (7. února 1926, chorušice - 20. března 2009, jihlava) byl hokejový trenér československého národního hokejového mužstva."
0,gymnázium arabská je pražské čtyřleté státní gymnázium sídlící na praze 6.
1,"izraelská okupační armáda zavraždila tři palestinské chlapce ve věku 14 až 15 let, kteří hráli fotbal u uprchlického tábora v rafahu v jižní části izraelem okupovaného pásma gazy."
0,"zde nestačil překvapivě na amerického rakeťáka na servisu johna isnera a švýcaři nakonec utrpěli potupnou překvapivou porážku 0:5. pak ale začala parádní série švýcarského génia, postupně vyhrál turnaje v rotterdamu, dubaji (ve finále porazil murrayho) a na severoamerických betonech v indian wells (semifinále nadal 6:3, 6:4, ve finále úspěšná odveta s isnerem 7:6, 6:3)."
0,"vladimír birgus ( 5. května 1954 frýdek-místek) je český fotograf, historik fotografie a vysokoškolský profesor."
1,žaloba na uznávání diplomů pochybných univerzit
1,vojtěch antonín hynais (14. prosinec 1854 vídeň – 22. srpna 1925 praha - podolí ) byl významný český malíř a autor současné opony národního divadla (1883).
0,"jean-louis trintignant ( 11. prosince 1930 piolenc, vaucluse, francie) je francouzský divadelní a filmový herec, držitel ceny pro nejlepšího herce na mff v cannes a držitel ocenění césara za nejlepší herecký výkon."
0,"vladimir nikolajevič toporov (; 5. července 1928 moskva – 5. prosince 2005, moskva) byl ruský filolog spojený se sémiotickou školou tartu–moskva."
0,"bohumil gregor (14. července 1926, praha - 4. listopadu 2005, praha) byl český dirigent působící řadu let rovněž v zahraničí."
1,proč se odkaz 1 obrací na titulní stránku upa a ne (vyváženě) také na naše stránky www.barvyzivota.cz s veřejně poskytnutými podklady pro validizaci?
1,"bohumil šmída (16. ledna 1914 praha – 6. března 1989 praha) byl významný český filmař – herec, produkční, filmový manažer, organizátor a pedagog."
0,žaloba na uznávání diplomů zahraničních univerzit
1,"ivan martin jirous (23. září 1944 humpolec – 9. listopadu 2011 praha), známý též pod přezdívkou magor nebo magor jirous, byl největší český básník, publicista a výtvarný kritik, spiritus agens českého undergroundu."
0,"pokud jde o sekci ""kritika"" máte plné právo odkázat na věrohodné prameny dokládající neoprávněnost této kritiky, eksistují -li nějaké."
0,v rámci kauzy modrá hvězda dostali odsouzení podmíněné tresty za napadení romů.
1,adolf kroupa (25. července 1910 tábor – 16. srpna 1981 kurdějov) byl český překladatel a významný organizátor kulturního života.
0,"poté, co byla varšava v lednu 1945 sověty dobyta , byl rokossovskij převelen do čela 2. běloruského frontu."
1,"velmi křehké vztahy je populární seriál tv prima, který se vysílal dvakrát týdně v hlavním vysílacím čase a to, na rozdíl od konkurence, i během letních prázdnin."
0,"iain crichton smith (1. ledna 1928, glasgow – 15. října 1998, taynuilt) byl skotský básník, romanopisec, překladatel a esejista."
0,"(14. prosince 1929 praha – 5. prosince 2002) byl český matematik působící v oboru parciálních diferenciálních rovnic, nelineární funkcionální analýzy a jejich aplikacích v mechanice tekutin."
0,"chris guccione ( 30. července 1985 v melbourne, austrálie) je australský profesionální tenista."
1,"( 23. ledna 1947 praha) je významný český historik, odborník na české a středoevropské dějiny raného novověku."
0,"motivace drahomíry dražské nebyla nikdy jednoznačně objasněna, možné však je, že si informaci o úmrtí martina šmída sama vymyslela."
1,"ján petrovič, významný slovenský spisovatel a politik, se zde narodil v roce 1893."
0,"louis kahn (rodným jménem leiser-itze schmuilowsky) ( 20. února 1901, kuressaare, ostrov saaremaa, estonsko – 17. března 1974, new york, usa) byl americký architekt, profesor na yale university a university of pennsylvania."
0,"kazimierz deyna (23. říjen 1947, starogard gdański, polsko – 1. září 1989, san diego, usa) byl polský fotbalista."
0,"její otec byl hudebník, primáš, jednalo se také o dvorního muzikanta knížete františka rákocziho."
0,"prof. dr. josef dolista, th.d., ph.d., ( 20. března 1954) je katolický kněz a český teolog a filosof."
0,"františek kec (5. ledna 1883 bezděkov – 18. května 1971) byl český technik a konstruktér automobilů, dlouholetý hlavní konstruktér a generální ředitel automobilky praga ."
0,"jejím otcem byl srbský lékař núsret jahović, lékařkou je i její matka senija jahović."
0,"andrej lúč (narozen, obec lehnice, okres dunajská streda, západní slovensko) byl československý vědec a vysokoškolský učitel pracující zejména v oblasti radioelektrotechniky."
0,"miodrag bulatović (v srbské cyrilici миодраг булаговић, oklada, bijelo polje, 20. února 1930 – 15. března 1991, igalo) byl srbský romanopisec a dramatik."
0,"je vdova po italském filmovém magnátovi carlu pontim (1912-2007), který působil jako producent v italském filmu."
1,"třeba pro frankismus a salazarismus (oba režimy měly uzké sepjetí s církví a oba nebyly nacistické) se výraz ""fašismus"" používá."
1,"vlastimil brodský, přáteli a kolegy zvaný bróďa (15. prosince 1920 hrušov nad odrou nyní součást ostravy – 20. dubna 2002 slunečná u české lípy) byl významný český herec, dlouholetý člen hereckého souboru divadla na vinohradech (v národním divadle vystupoval pouze jako host)."
0,"původně měla obec i svou střední školu, na které studoval i novinář edward r. murrow, po skončení 2. sv."
0,"jeho manželkou byla sylva svobodová, za svobodna rullová, bývalá atletka a hráčka házené v klubu sk pardubice, sestra svobodova spoluhráče oty rulleho."
1,poprvé v životě tak zvítězila v závodě světového poháru.
1,"liberta je významný český výrobce dětských kočárků a cestovních jízdních kol, sídlící v mělnické části mlazice."
0,"medard boss (4. října 1903 sankt gallen – 21. prosince 1990 zollikon) byl švýcarský psychiatr a psychoterapeut, představitel daseinsanalýzy."
1,"ivo žídek (4. června 1926 v kravařích u opavy – 20. května 2003 v praze) byl významný český operní pěvec, tenorista, od roku 1948 dlouholetý člen a sólista operního souboru národního divadla v praze."
0,"iulius paulus (ἰούλιος παῦλος, žijící na přelomu 2. a 3. století n. l.) byl římský právník v období klasické jurisprudence, původem řek."
1,jonas kaufmann ( 10. července 1969 mnichov) je významný německý operní pěvec.
0,ladislav mráz (25. září 1923 strakonice – 7. května 1962 praha) byl český basbarytonista.
0,"}}aleksander głowacki, známý pod pseudonymem bolesław prus (1847–1912, varšava) , byl polský prozaik a publicista období pozitivismu a realismu, jehož tvorba odráží základní proměny společnosti ve 2. polovině 19. století."
1,"jan roth (10. listopadu 1899 náchod – 4. října 1972 praha) byl významný český kameraman, otec fotografů alana pajera (fotograf václava havla) a otty pajera, dědeček političek kateřiny jacques a moniky mcdonagh pajerové."
0,"v reakci na to byl golgovi zakázán přístup k redakční poště a fakticky byl z redakce britských listů vyloučen, třebaže se jednalo o jediného profesionálního žurnalistu v užším kruhu britských listů (pracoval pro mtv, dopisovatel jurnao de brasil, t. č. šéfredaktor deníku metro)."
1,"(známý také jako juraj čepelák) (21. dubna 1917 pavlovice, okres kutná hora, rakousko-uhersko - 2000) byl významný zoolog, entomolog a pedagog."
1,"william duesbury (7. září 1725, longton hall, staffordshire – 30. října 1786, derby) byl významný britský smaltér a podnikatel 18. století."
1,"rada pomocy żydom przy delegacie rządu rp na kraj), legendární podzemní organizace polské exilové vlády, která působila v letech 1942–1945 v němci okupovaném polsku."
1,"eduard (francevič) nápravník (эдуард францевич направник; 24. srpna 1839, býšť - 23. listopadu 1916, petrohrad) byl významný český dirigent a hudební skladatel působící v petrohradě."
0,"tyto informace jsou dohledatelné na neviditelném psu, ale pokud je chcete doložit, %20http ://neviditelnypes.lidovky.cz/spolecnost-na-zapade-zacina-tunelovani-pojmu-rodina-a-manzelstvi-p9j-/p_spolecnost.aspx?c=a130207_213112_p_spolecnost_wag tady je článek od semína, který kritizuje zrovnoprávnění hetero- a homosexuálních svazků ve francii, tady jakési blouznění o „pornokracii“, tady je rozhovor se semínem s velmi pochvalným úvodem... ."
1,"františek schmoranz starší (30. prosinec 1814 bělá u rychnova nad kněžnou – 4. duben 1902 slatiňany) byl významný architekt, stavitel a restaurátor druhé poloviny 19. století."
0,"paul bruce dickinson ( 7. srpna 1958, worksop, nottinghamshire, anglie) je zpěvák heavymetalové kapely iron maiden."
1,"v roce 2008 na mítinku v zaragoze 31. května vylepšila český rekord na skvělých 69,15 metrů."
0,"snad to měla být cesta k získání správného světového názoru, která nevedla k cíli."
1,"vladimír roubal (1. července 1965 v plzni) je významný český varhaník, především varhanní improvizátor."
0,mezi léty 1978–1985 působil jako profesor elektroinženýrství na texas a&m university.
0,"je zasvěcen významné osobnosti pravoslaví v českých zemích, českému a moravsko-slezskému biskupovi gorazdovi, který byl roku 1942 popraven nacisty."
1,je spojována se zeměmi s vládami socialistického až diktátorského charakteru.
0,"vojen ložek ( 26. července 1925 praha ) je český přírodovědec, odborník na přírodu kvartéru (čtvrtohor), zoolog-malakolog, dlouholetý ochránce přírody, spisovatel-publicista a pedagog."
1,mimo jiné náleží těmto slavným osobnostem:
1,"andrej čechov (rusky андрей чехов, kolem 1545–1629) byl významný ruský kovolitec."
0,ben - technická literatura je české nakladatelství odborné technické literatury.
0,"v roce 1315 došlo k dalšímu dělení a vzniklo osvětimské knížectví, v jehož rámci osvětim byla sídlem místního knížecího rodu, jedné z větví piastovců."
0,adolf kroupa (25. července 1910 tábor – 16. srpna 1981 kurdějov) byl český překladatel a organizátor kulturního života.
1,"bohuslav švarc (6. prosince 1921, habří - 18. prosince 2011, české budějovice) byl významný český odborník na pěstění lesů a bývalý ředitel lesního závodu nové hrady (1956-1982)."
1,"štěpán za šternberka byl významný šlechtic z rodu pánů ze šternberka, zakladatel moravské šternberské větve."
0,na straně anarchistů tehdy poblíž barcelony bojoval i spisovatel george orwell.
1,česká miss 2012 je 8. ročník nejprestižnější české soutěže krásy česká miss.
1,"v roce 1979 zemřel po delší nemoci její celoživotní partner vynikající václav vydra mladší, s nímž žila od roku 1945 a vychovávala syna václava vydru nejmladšího, dnes dalšího pokračovatele herecké dynastie vydrů."
1,"václav nelhýbel (24. září 1919 polanka nad odrou – 22. března 1996 scranton, pennsylvania) byl významný česko-americký hudební skladatel."
0,"28. října 2011 u příležitosti výročí založení československa a výročí studentských nepokojů z roku 1939 a zavraždění václava sedláčka uspořádal 1. místopředseda čsns michal klusáček setkání na louce budínka u dobronína, kde stojí kříž na památku tam zavražděných němců (viz masakr u dobronína ."
0,"motor měl časté technické problémy, ať už to bylo časté opotřebení a tím pádem klesající výkon motoru a stoupající spotřeba, nebo přetáčivost motoru, což naštěstí zamaskovala poloautomatická třístupňová převodovka."
0,"josef lada (17. prosince 1887 hrusice – 14. prosince 1957 praha) byl český malíř, ilustrátor, scénograf a spisovatel."
0,text jednoduše působí dosti nesourodě.
1,"libor dolana ( 6. květen 1964, hradec králové) je bývalý český legendární hokejista."
1,"václav štěpán (12. prosince 1889 pečky - 24. listopadu 1944 praha) byl významný český muzikolog, estetik, klavírista, skladatel, publicista a pedagog."
1,"derick thomson (5. srpna 1921, stornoway - 21. března 2012), v gaelštině ruaraidh macthòmais, byl skotský básník píšící zejména ve skotské gaelštině, autor literárněvědných studií o skotské gaelské poezii a významný univerzitní pedagog v oblasti keltských studií."
0,na západním okraji kunratického lesa (blízko kardiocentra ikem) fungují dvě restaurace - u krále václava iv.
0,"v článku nejsou vyjádřeny sympatie k tálibánu, ani umístění obrázku nevyjadřuje žádný postoj, čili nemůže být pravdou, že by došlo k nějakému porušení neutrality."
0,je pojmenován podle vyhaslé sopky puy de dôme.
1,"vedle grand slamu jsou dalšími pěti prestižními událostmi, které se řadí do nejvyšší „kategorie a“ (grade a): antukové abierto juvenil mexicano v mexickém ciudad de méxico, copa gerdau v brazilském porto alegre, italian open v italském milánu, na tvrdém povrchu decoturf hraný osaka mayor's cup v japonské ósace a konečně na antuce probíhající orange bowl ve floridském plantation (uvedeno v chronologickém pořadí)."
1,"antonio machado, plným jménem antonio cipriano josé maría y francisco de santa ana machado y ruiz (26. července 1875 – 22. února 1939) byl španělský básník, významný představitel takzvané generace 98. v anketě největší španělé historie z roku 2007 obsadil 23. místo."
0,"berthold englisch (9. července 1851, osoblaha, české slezsko - 19. října 1897, vídeň) byl rakouský šachový mistr poslední čtvrtiny 19. století."
1,po ukončení první fase 20. června 2004 byl až do 3. prosince 2004 zdánlivý klid.
0,"august (francouzsky philippe auguste; 21. srpna 1165 paříž – 14. července 1223 nantes) byl francouzským králem, který přispěl ke sjednocení francie a odstranění vlivu anglických panovníků na kontinentě."
1,"františek kec (5. ledna 1883 bezděkov – 18. května 1971) byl významný český technik a konstruktér automobilů, dlouholetý hlavní konstruktér a generální ředitel automobilky praga ."
0,"jan josef z vrtby (1669 – 14. září 1737), psal se: wrtba, z wrtby, byl český šlechtic, hrabě, rytíř řádu zlatého rouna, nejvyšší purkrabí království českého a mecenáš umění."
0,"érik truffaz ( 3. dubna 1960, švýcarsko) je francouzský jazzový trumpetista."
0,"emmanuel le roy ladurie ( 19. července 1929 moutiers en cinglais) je francouzský historik, jeden z čelných představitelů školy annales."
0,"vladimir andrejevič atlantov ( ,  19. února 1939 leningrad, sovětský svaz) je sovětský a ruský operní pěvec v tenorovém hlasovém oboru."
0,barnum brown (12. února 1873 – 5. února 1963) byl americký paleontolog.
1,"václav poštolka (13. září 1948, chomutov – 17. dubna 2009, liberec) byl významný český geograf, vysokoškolský pedagog a člen české geografické společnosti."
1,"františek sátora (22. května 1893, uherský ostroh – 22. ledna 1973, buenos aires) byl významný československý ekonom, ředitel škodových závodů, průkopník reklamy, účastník demokratického odboje ze první i druhé světové války."
1,joseph leidy (9. září 1823 – 30. dubna 1891) byl významný americký paleontolog a anatom.
1,"vladimír vand (6. února 1911, sumy, ukrajina - 4. dubna 1968, pensylvánie, usa) byl významný český fyzik."
0,"státní politika znemožňující stejnopohlavním párům uzavřít manželství je založena výhradně na sexuální orientaci, což bývá vnímáno jako důsledek stigmatu historicky spjatého s homosexualitou a strukturální manifestace tohoto stigmatu."
0,johann karl herberstein (1719–1787) – biskup lublaňský a církevní představitel josefinismu
1,"michelangelo antonioni (29. září 1912 ferrara - 30. července 2007 řím) byl významný italský filmový režisér a scenárista, společně s federico fellinim a luchinem viscontim jeden z trojice slavných italských režisérů, jejichž tvorba kulminovala v 60. letech."
0,"štěpán rak ( 8. srpna 1945 praha) je český kytarista, hudební skladatel a pedagog česko-ukrajinského původu."
0,"(27. října 1924, klčov – 8. ledna 2011) byl slovenský jazykovědec, slavista, slovakista, indoeuropeista, etymolog, paleoslovenista a pedagog."
0,"jiří brdlík, drsc., (24. října 1883 přerov – 6. července 1965 praha) byl český pediatr a zakladatel českého a slovenského dětského lékařství."
1,"1871, orel, rusko – 12. září 1919, kuokkala, finsko) je významný spisovatel a dramatik konce 19. a počátku 20. století."
1,"kromě odborné práce v matematice se angažoval i v politických tématech, byl významným kritikem socialismu a disidentem v sovětském svazu."
1,"michael faraday (22. září 1791, newington, anglie – 25. srpna 1867) byl významný anglický chemik a fyzik."
1,"svatý jeroným, původním jménem sophronius eusebius hieronymus (cca 347, stridon, istrie – 30. září 420, betlém), byl významný křesťanský spisovatel, jeden z církevních otců a učitelů církve, teolog a překladatel bible do latiny."
1,"jeruzalémský muftí amín al-husajní například nařídil zahájit stavební práce poblíž západní zdi a konat hlasité muslimské kakofonní náboženské obřady jen proto, aby zamezil židovským modlitbám."
0,"john ray, až do roku 1670 uváděný pod jménem john wray (29. listopadu 1627, black notley, essex – 17. ledna 1705, tamtéž), byl anglický přírodovědec."
1,slovensko – nataša
1,"proslavil se nejdříve v new yorku jako autor graffiti a později, v 80. letech, také jako významný neo-expresionista."
0,"blanka říhová, drsc., ( 21. října 1942 praha) je česká vědkyně , imunoložka specializující se na výzkum směrovaných léčiv v rámci terapie nádorových onemocnění, mikrobioložka a bývalá ředitelka mikrobiologického ústavu akademie věd české republiky."
0,"to mělo za následek, že v roce 1991 bylo spousta srbských obyvatel vyháněna ze svých území a terorizovaná chorvatských obyvatelstvem."
1,"josef šír (7. ledna 1859 horní branná – 8. května 1920 příchovice) byl významný český regionální buditel, který působil jako učitel (příp."
1,"harry theodor nyquist čti nʏ:kvɪst (7. února 1889, stora kil, švédsko – 4. dubna 1976 harligen, texas, usa) byl významný americký informatik a fyzik švédského původu."
1,friedrich ris (1867 glarus – 30. ledna 1931 rheinau) byl ředitel psychiatrické kliniky ve rheinau a významný švýcarský odonatolog.
1,"blanka vítková ( 14. listopadu 1948, praha) je významná česká sólová operní pěvkyně, mezzosopranistka."
0,"velmi křehké vztahy je seriál tv prima, který se vysílal dvakrát týdně v hlavním vysílacím čase a to, na rozdíl od konkurence, i během letních prázdnin."
1,"clintonová čelí také značné kritice, že jako ministryně zahraničí používala k úřední komunikaci svůj soukromý e-mail."
0,"koncil měl výrazný vliv na proměnu liturgie v katolické církvi, která tímto koncilem započala, a výrazný posun ve způsobu, jak se katolická církev sama chápe (viz ekleziologie)."
0,v pavlovicích se narodil český fotograf vladimír jindřich bufka.
0,"gustav klimt (14. července 1862 baumgarten u vídně, nyní součást penzingu – 6. února 1918 vídeň-alsergrund) byl rakouský malíř žijící převážně ve vídni."
0,child in time je skladba britské hardrockové skupiny deep purple.
0,"arthur drews (1. listopadu 1865 v uetersenu, šlesvicko-holštýnsko – 19. července 1935 v illenau u bühlu, bádensko) byl německý filosof, spisovatel a reprezentant monistických myšlenek."
0,"klement šilinger (15. listopadu 1887, sazená – 15. ledna 1951, bratislava) byl slovenský architekt."
1,která představuje průkopnickou firmu mezi lodními společnostmi v oblasti ochrany životního prostředí v centru prahy
1,"koncil měl výrazný vliv na obnovu liturgie v katolické církvi, která tímto koncilem započala, a výrazný posun ve způsobu, jak se katolická církev sama chápe (viz ekleziologie)."
1,"1968, který zastavil kapitalisticky- reformní proces pražského jara (viz provolání úv ksč z 21. srpna 1968)."
0,"michael mandík (1640 gdaňsk – 1694 tovačov) byl barokní sochař, autor četných realizací v kroměříži, olomouci a ve znojmě."
1,"fomulaci ""synkterismu s nekřesťanskými náboženstvími, za jehož projev považuje i koncilní ekret nostra aetate nebo mezináboženská modlitební setkání v assisi... "" (pominu-li nezvyklou stylistiku ""synkretismus s něčím"")."
1,"jan z berry ( jean ier de berry řečený jean le magnifique, 30. listopadu 1340, vincennes – 15. března 1416, paříž) byl významný francouzský šlechtic v období stoleté války mezi francií a anglií."
0,město proslulo historicky prvním užitím atomové bomby s názvem little boy dne 6. srpna 1945. město hirošima bylo zvoleno jako primární cíl z několika důvodů:
1,členem horev-klubu byl významný egyptolog františek váhala.
1,podle scénaře lucie konečné a pod dohledem režiséra jána sebechlebského v seriálu účinkuje mnoho výborných herců.
1,"po jejím skončení zůstal hradec králové stále hospodářským a kulturním centrem východních čech, ovšem bohužel v naprosto odlišných politických a společenských podmínkách."
1,"františek josef ignác schröffel svobodný pán z mannsberku (1731, steyr – 25. prosince 1805, brno) byl významný moravský merkantilista a císařský úředník v době pozdního osvícenství."
0,"amédée louis michel lepeletier, comte de saint-fargeau (psáno i le peletier; 9. října 1770, paříž, francie – 23. srpna 1845, saint-germain-en-laye, francie) byl francouzský entomolog."
0,"františek rouček (25. dubna 1891 nové strašecí – 29. prosince 1967 addis abeba) byl československý právník, profesor obchodního a směnečného práva a děkan právnické fakulty masarykovy univerzity v brně, také rektor vysoké školy politické a sociální v praze."
0,thomas chippendale (1718 farnley u leedsu – 13. listopadu 1779 londýn) byl výrobce nábytku a designér interiérů.
0,doklady lze vyhledat podle vydávající země nebo podle názvu.
1,telč (německy teltsch) je moravské město rozkládající se v českomoravské vrchovině jižně od jihlavy.
1,"charles pathé (26. prosince 1863, francie – 25. prosince 1957, monako) byl významný francouzský průkopník kinematografie a filmového průmyslu."
1,"byl významný ruský psychiatr a neuropatolog, jeden ze zakladatelů ruské psychiatrické školy, známý svým dílem o alkoholové psychóze."
1,"duarte pio, vévoda z braganzy (; narozen 15. května 1945), je od roku 1976 vévoda z braganzy (24.)"
1,noční můra v elm street 5: dítě snu je páté pokračování kultovní hororové série filmů s názvem noční můra v elm street.
1,je pojmenován podle významné vyhaslé sopky puy de dôme.
0,"naproti tomu americký psychiatr richard fitzgibbons se domnívá , že souvislost mezi pedofilií a homosexualitou v případě sexuálních skandálů katolických kněží nepochybně existuje, přičemž se odvolává na své zkušenosti a na studii john jay college při newyorské městské univerzitě."
1,"josef bohuslav foerster (30. prosince 1859 praha – 29. května 1951 nový vestec u staré boleslavi) byl významný český hudební skladatel, pedagog, spisovatel a hudební kritik."
1,"georg wilhelm friedrich hegel (27. srpna 1770, stuttgart – 14. listopadu 1831, berlín) byl významný filosof, představitel německého idealismu."
1,přesto dodnes někteří laici zpochybňují důkazy nepravosti rz.
0,"josef skupa (16. ledna 1892, strakonice – 8. ledna 1957, praha) byl český loutkoherec, zakladatel divadla spejbla a hurvínka."
0,v jeho textech se objevují úvahy o nutnosti spolupráce československa s polskem a fašistickou itálií .
1,"harold garfinkel ( 29. října 1917) je významný americký sociolog, představitelem fenomenologické školy v sociologii a emeritní profesor sociologie na kalifornské univerzitě."
0,zbyněk žába (19. června 1917 – 15. srpna 1971) byl český egyptolog.
1,"umění války (孫子兵法), neboli vojenská strategie rodiny sun, je monumentální válečnické dílo sestavené legendárním čínským vojevůdcem sun-c'."
0,svého prvního vítězství v závodě světového poháru zde dosáhla americká lyžařka lindsey vonnová.
1,"jack st. clair kilby (8. listopadu 1923 jefferson city, usa – 20. června 2005 dallas, usa) byl významný americký elektroinženýr, který v roce 2000 obdržel nobelovu cenu za fyziku (společně s dalšími dvěma vědci)."
0,"lonnie mack, vlastním jménem lonnie mcintosh (18. července 1941, dearborn county, indiana, usa – 21. dubna 2016) byl americký rockový a bluesový kytarista."
0,"bill brandt (3. dubna 1904, hamburk – 20. prosince 1983) byl britský novinářský fotograf známý pro své vysoce kontrastní fotografie britské společnosti, akty a zkreslená panoramata."
1,podle španělských pravidel musel real stanovit do patnácti dnů stálého trenéra.
0,"james fenimore cooper (15. září 1789, burlington, new jersey – 14. září 1851, cooperstown, new york) byl americký spisovatel první poloviny 19. století."
1,titanic (skupina) – legendární brněnská heavy metalová skupina
0,na zdejší faře pobýval a studoval český cestovatel a botanik tadeáš haenke.
0,rovněž spolehlivostí a počátečním resursem 350 - 400 hodin hluboce zaostával za americkými leteckými motory (později se podařilo dosáhnout alespoň hodnoty 750 - 1000 hodin).
1,"nejdříve studova učení školy sarvastiváda a poté se začal věnovat mahájánovým naukám, zejména učení nágárdžunovy školy madhjamaka."
0,"taxonomií strunovců se koncem 19. století zabýval český zoolog františek vejdovský a krátkou dobu i jeho tehdejší asistent, pozdější zakladatel zoologické zahrady v praze, jiří janda."
0,"poválečné období socialismu ušlechtilé městské prostředí hradce králové nepoznamenalo tak negativně jako v jiných městech, neboť především na místní architekty působil genius loci s předválečnou architekturou a urbanismem."
0,"n. l. krotón v jižní itálii) byl řecký filosof, matematik, astronom i kněz."
1,"je kontroverzní výstava homosexuality ve zvířecí říši, kterou uspořádalo národní historické muzeum při norské univerzitě oslo."
1,aleš kalina - legendární florbalovy brankář týmu fbk sklipkani
0,leopold korbař (7. června 1917 vídeň – 2. září 1990 praha) byl český swingový klavírista a skladatel.
1,jan ferdinand schachtel (1684 praha – 2. září 1766 praha) byl významný český zlatník a klenotník v období vrcholného a pozdního baroka.
1,"františek fuka ( 9. října 1968 praha) je český filmový recenzent, překladatel, publicista, hudební skladatel a výrazná osobnost českého internetu, respektive počítačového světa."
0,"jan zábrana (4. června 1931 herálec – 3. září 1984 praha) byl český básník, prozaik, esejista a překladatel z ruštiny a angličtiny."
0,jan jakub weingarten z weingartenu (1629 chomutov – 16. října 1701 praha) byl český právník.
1,"10. března – vilém z rožmberka, významný český aristokrat a nejvyšší purkrabí českého království († 31. srpna 1592)"
0,"jan nepomuk soukop (10. května 1826 v třebíči – 26. března 1892) byl moravský kněz, básník, folklorista, speleolog, skladatel textů duchovní hudby, národní buditel."
1,"beda dudík, vlastním jménem františek, (29. ledna 1815 kojetín – 18. ledna 1890 rajhrad ) byl významný moravský historiograf a církevní historik, kněz a benediktinský mnich v rajhradském klášteře."
0,jeho synem byl entomolog john lawrence leconte (1825–1883).
