label,sentence
0,sk: zoznam nositeľov nobelovej ceny za fyziológiu alebo medicínu
0,stejně tak politické deklarace jakéhosi josepha taura z massachusetts se týká manželství a ne rp.
0,aféra spojená se spory o otázku rituální vraždy a vlnou antisemitismu se nazývá hilsneriáda.
1,podle posledních archeologických výzkumů se velmi pravděpodobným kandidátem zdá být vrch rubín u podbořan se slovanským hradištěm ze 7.
0,případ byl ze strany lidí kritizujících nerovný postup vůči rasismu ze strany romů a ostatních obyvatel české republiky včetně pravicových extremistů někdy srovnáván se žhářským útokem ve vítkově.
1,"ulrich mühe (20. června 1953 grimma – 22. července 2007 walbeck) , byl významný německý herec."
0,neviditelný růžový jednorožec (invisible pink unicorn) je ústřední božstvo parodie na teismus.
1,"nejvíc znepokojující na této teorii je datum, kdy má tento vrchol nastat."
1,"hugo františek salm-reifferscheidt, také hugo franz altgraf zu salm-reifferscheidt (1. dubna 1776 ve vídni - 31. března 1836 ve vídni), byl moravský šlechtic, průkopník průmyslu, vědec, milovník umění, sběratel, mecenáš , speleolog a v neposlední řadě také vlastenec a lidumil, který podporoval ušlechtilé myšlenky ."
1,"pakistan administered kashmir ( pak ), česky též pákistánem okupovaný kašmír, je indickou vládou prosazovaný název pro části státu džammú a kašmír, které jsou pod kontrolou pákistánu."
1,"jaroslav ježek (25. září 1906 praha – 1. ledna 1942 new york) byl český skladatel (skvěle improvizující , což bylo potěšením hlavně pro diváky) , dramaturg a klavírista ."
1,myšlenky a poznatky charlese darwina byly rozvíjeny a částečně zneužity některými jeho pokračovateli - tzv.
0,"jeho bratr byl český novorenesanční architekt jan zeyer z generace národního divadla, který v letech 1873–1880 spolupracoval s architektem antonínem wiehlem, vůdčí osobností novorenesance navazujícího na tradici české renesance 16. století."
0,n. l.) byl perský vojevůdce a jeden z hlavních aktérů řecko-perských válek.
1,"v městě se nachází významný přístav, odkud se přepravují nerostné suroviny z ruska."
1,"většina výzkumníků i odborníků na duševní zdraví uznává, že být homosexuálem ve své podstatě nepředstavuje žádnou překážku pro vedení zdravého, šťastného a produktivního života a že většina gayů a leseb si vede dobře v celé řadě sociálních institucí a mezilidských vztahů."
0,"kurt schumacher (13. října 1895 v chełmnu v západním prusku – 20. srpna 1952 v bonnu), celým jménem curt ernst carl schumacher, byl německý politik, předseda sociálně demokratické strany německa v letech 1946–1952."
1,"ernst schäfer (14. března 1910, kolín nad rýnem – 21. července 1992) byl významný německý lovec, zoolog a fotograf působící ve 30. letech 20. století a specializující se na ornitologii."
1,"jako misionář příliš úspěšný nebyl, za 30 měsíců získal podle svého tvrzení ne více než 12 konvertitů."
1,po osvobození československa v roce 1945 navštěvoval elitní internátní školu v poděbradech (spolu s milošem formanem a vrahy bratry mašínovými).
1,"já jsem odůvodnění vložil - blatantní užívání adjektiva ""čínský"" nakloněné jen jedné označujících se za čínskou republiku/čínskou lidovou republiku, které se snaží revertacemi prosadit uživatelé „silesianus“ a „marek wikipedista“."
1,"eduard čech (29. června 1893, stračov – 15. března 1960, praha) byl jeden z největších českých matematiků ."
1,sprachvarietäten deutsch .png|mapa rozšíření němčiny v zemích evropské unie
0,"co se týče trestně-právní zodpovědnosti, dovoluji si připomenout , co wikipedie není (bod 10: žádný původní výzkum) - publikujte svůj názor a pak jej můžeme citovat a (jako názor) do článku zahrnout."
0,"politické: ignorování snahy o autonomii či jiné adekvátní řešení slovenské otázky, idea československého národa hlásaná t. g. masarykem, ignorování předcházejících dohod - ústních i pittsburské dohody, nerovnoměrné zastoupení slováků v armádě a na všech stupních státní správy (z třinácttisícového důstojníckého sboru bylo 435 slováků)."
1,během násilností v kosovu a následné agrese nato vůči jugoslávii podporoval miloševičovu vládu a stal se jejím místopředsedou.
1,"emil viklický ( 23. listopadu 1948, olomouc) je významný český jazzový pianista a hudební skladatel."
0,en:category:pomeranian voivodeship
1,jaromír drábek ( 5. března 1965) je významný český odborník v oblasti ekonomie.
0,"izák caban, slovenský filosof, teolog a dramatik, se narodil v brodzanech v roce 1632."
1,"republika nemá žádné území a pokud jde o odboj v pandžšíru, ani ten není nikde veden jako prozatímní vláda."
0,"michel houellebecq, narozen jako ' michel thomas ' ( 26. února 1958 réunion), je francouzský spisovatel."
1,"proslavil se nejdříve v new yorku jako autor graffiti a později, v 80. letech, také jako významný neo-expresionista."
0,"fulltextem nenacházím žádnou zmínku ani o alkoholu či alkoholismu, humanitárních důvodech bombardování, cibulkovi a wolfovi, filipovi, kritice ze strany pravice, levice i některých spoludisidentů atd."
1,"režim v mnoha ohledech selhal, ale také v mnoha uspěl, o tom se ale dozvíme málo."
1,koncem roku 2008 ale v interview s čt řekl: „já mohu nahlas opakovat jeden svůj výrok.
1,"ne nadarmo se československu žačalo přezdívat ""ostrov demokracie ve střední evropě"" ."
0,"tato myšlenka se však neujala nejspíše proto , že rovnost ještě neznamená, že postoj jednoho člověka k druhému je pokaždé stejně otevřený."
1,vyčerpávající soupisová akce monumentálních sloupů v česku.
0,přibyslav z křižanova († 16. února 1251) byl moravský velmož své doby.
0,"v zemích, které byly součástí habsburské monarchie (zvláště česko, rakousko, slovensko a maďarsko), je velmi těžké najít staré město bez náměstí s takovýmto sloupem, obvykle umístěným na nejvýznačnějším místě."
0,jejím dalším manželem se stal francouzský skladatel elektronické hudby jean-michel jarre.
1,"josef ludvík fischer (6. listopadu 1894, praha – 17. února 1973, olomouc) byl významný český filosof a sociolog, představitel filosofického strukturalismu."
0,"chtělo by to tedy lepší formulace , ale myslím, že to nevypovídá o zaujatosti článku ."
1,izraelské vojenské letectvo zaútočilo raketami na cíle organizace hamas v pásmu gazy.
0,"jára kohout, vlastním jménem jaroslav kohout (9. prosince 1904 praha – 23. října 1994 praha) byl český filmový herec a zpěvák."
0,v roce 2012 tragicky zemřel z veřejnosti zatím neznámého důvodu.
0,"prokopios z kaisareie (cca 500 – cca 565 n. l.) byl byzantský historik a učenec, známý především svým dílem o byzantsko-perských, byzantsko-vandalských a byzantsko-ostrogótských válkách za vlády císaře justiniána i."
0,"( 1956, malý beranov) je český římskokatolický kněz, teolog, karmelitán, generální delegát karmelitánského řádu v české republice, exorcista, autor české duchovní literatury a přednášek na kazetách."
1,"extrémistická dělnická strana vydává od svého založení v roce 2003 čtvrtletně stranickou tiskovinu s názvem dělnické listy, kterou vydává za obnovené vydání původních dělnických listů z roku 1872."
0,"mimoto článek postrádá strukturování informací a je všeobecně velmi stručný, proto jej hodlám rozšířit a přepracovat ."
1,"hector luis berlioz (11. prosince 1803 la côte-saint-andré (isère) – 8. března 1869 paříž) byl významný francouzský skladatel, spisovatel a hudební kritik."
0,"jeden z jeho prvních prací byl krátkometrážní film soví řeka (1998), jenž byl oceněn cenami na mezinárodních festivalech."
1,jason voorhees je fiktivní postava kultovní hororové série pátek třináctého.
1,"snad to měla být cesta k získání správného světového názoru, která bohudík nevedla k cíli."
0,"je pravidelně zván na světové hudební festivaly (salzburk, praha, bratislava, edinburgh a další)."
0,"– čang ťü-čeng, úředník za vlády mingských císařů lung-čchinga a wan-liho ( 1525)"
1,je také autorem dvou úspěšných knih .
1,"vladimír uhlíř byl významný pražský architekt, výtvarník, designér, známý zejména jako autor pražských stanic metra vltavská, florenc, roztyly, pražského povstání."
0,"její prateta byla manželkou básníka alexandra sergejeviče puškina, otec byl architekt."
0,slovensko – viola
1,"}}neal morse ( 2. srpna 1960, van nuys, usa) je významný americký multiinstrumentalista a skladatel progressive-rock hudby z tennessee v nashvillu."
0,"ladislav jakl či miroslav macek , strana získala 1,26 % odevzdaných hlasů a tím pádem nepřekonala pětiprocentní hranici pro získání poslaneckého mandátu."
1,"moritz gröbe, uváděn také jako mořic nebo mauritius groebe (14. září 1828 kahle u nonneberku v sasku – 5. března 1891 praha), byl významný podnikatel působící v čechách."
0,"usazené německé obyvatelstvo na těchto územích, jelikož v přímém důsledku válečných událostí neuprchlo na západ, v následujících letech bylo dalekosáhle a odsunuto."
1,file:zpustosena krajina.jpg| zpustošená krajina poblíž vrcholu
0,"filip topol ( 12. června 1965) je český zpěvák, pianista, skladatel a textař, vůdčí osobnost kapely psí vojáci."
1,leopold korbař (7. června 1917 vídeň – 2. září 1990 praha) byl významný český swingový klavírista a skladatel.
0,příchodem migrantské vlny se začala této tématice věnovat.
0,stejně údajně pochodil i v letech následujících.
0,antonín mokrý ( 12. října 1928 české budějovice) je český právník.
1,"josef bedřich cinibulk (18. dubna 1876 býkev – 14. července 1944 mšeno) byl významný český učitel, vlastenec a propagátor turistiky na kokořínsku."
1,"opakovaným útokům hackerů čelil i samotný webový server sekty, na jejich hlavní stránce se tak dočasně objevili teletubbies s hákovými kříži nebo ozbrojené postavičky čtyřlístku jako ještírci ."
0,"nyní zde sídlí firma oerlikon, vyrábějící obráběcí stroje (oerlikon - spiromatik, frézky na kuželová ozubená kola apod.)."
0,"andrej čechov (rusky андрей чехов, kolem 1545–1629) byl ruský kovolitec."
0,"termíny populistický či populista se v češtině používá také v pejorativním významu, ve kterém se termínem populista míní člověk prosazující údajně rychlá a líbivá, ale těžko uskutečnitelná a často až škodlivá řešení na složité socio-ekonomické problémy."
1,emil martinec (21. ledna 1869 horní jelení - 30. listopadu 1945) byl první odborový přednosta ministerstva financí a významný organizátor celní služby.
1,"ignaz von plener, též ignaz freiherr von plener nebo ignaz svobodný pán von plener, v českých pramenech také ignác plener (21. května 1810 vídeň – 17. února 1908 vídeň), byl rakouský a rakousko-uherský, respektive předlitavský politik, v letech 1860–1864 ministr financí rakouského císařství a v letech 1867–1870 ministr obchodu předlitavska, významný představitel německorakouského liberalismu a odpůrce českých státoprávních aspirací."
0,"já osobně jsem se účastnil 2 pochodů v roce 2011, které měly poklidný charakter ."
0,"o předchozím působení na mv by se asi něco dohledat dalo (wp:eso), na druhou stranu o jeho předchůdci ani nástupci toho (pozitivního) není o moc víc, spíš naopak."
0,"james fenimore cooper (15. září 1789, burlington, new jersey – 14. září 1851, cooperstown, new york) byl americký spisovatel první poloviny 19. století."
0,"gabriela koukalová, rozená soukalová ( 1. listopadu 1989 jablonec nad nisou) je česká reprezentantka v biatlonu, celková vítězka světového poháru v biatlonu 2015/16, dvojnásobná stříbrná medailistka ze zimních olympijských her 2014, mistryně světa ve sprintu, stříbrná z vytrvalostního závodu a bronzová ve stíhacím závodu z hochfilzenu 2017, světová šampionka ve smíšené štafetě a držitelka stříbrného kovu z vytrvalostního závodu v kontiolahti 2015."
1,"jean-léon gérôme (11. května 1824, vesoul (haute-saône) - 10. ledna 1904, paříž, francie) byl významný francouzský malíř a sochař 19. století, jehož malířské dílo tvoří převážně historické scény a portréty."
1,"jaromír koutek (1. dubna 1902, třebíč – 5. února 1983 praha) byl významný český geolog; profesor na přírodovědecké fakultě univerzity karlovy, zakladatel katedry nerostných surovin, zakládající člen československé akademie věd."
0,mimo československo uznání sklidila hlavně v německy mluvících zemích.
0,nedlouho na to čekal návrat do švýcarského daviscupového týmu doma v basileji na antuce proti usa.
1,"brzké vyřazení světové dvojky rafaela nadala tyto šance ještě zvýšilo, ovšem ve 3. kole musel roger otáčet z 0:2 na sety proti nepříjemnému francouzi julienu bennetauovi, což se fedexovi stejně jako proti del potrovi na rg povedlo."
0,"radikálním politickým hnutím, které funguje na principu libertinismu, je v usa a velké británii libertarianismus."
1,"hlavní výhodou celého řešení je nezávislost na původních licencích, které si s sebou původní jazyk i prostředí java nese."
0,"k historickému slezsku patří i drobná území v krkonoších a jizerských horách v královéhradeckém a libereckém kraji, která získalo československo roku 1959 od polska a jsou jedinými částmi bývalého slezského javorského knížectví na území dnešní české republiky."
1,"nejprve byl osídlen ostrov chortycja: je zde doloženo sídliště skythů, v 16. století se zde usadili kozáci; založili pověstnou záporožskou sič a podnikali odtud výboje zejména proti rozpínavé polské šlechtě ."
0,"třeba tady to píší stejně s odvolávkou na jednoho z nejuznávanějších odborníků na demografii křesťanství , ba dokonce s citací tvrzení, že je to střízlivý odhad a může to být mnohem více."
1,"chloritan sodný je v nízkých koncentracích dále znám jako mms-1 (mms je zkratka pro ""miracle mineral solution"") – substance, o které bývá klamavě prohlašováno, že má (po aktivaci roztokem např."
0,"do té doby jednotná česká národnost se tak, podle závěrů českého statistického úřadu do určité míry uměle v důsledku medializace moravské národnostní problematiky, rozložila na českou, moravskou a slezskou."
0,"blažej ráček (3. února 1884, křoví – 26. listopadu 1970, moravec) byl český římskokatolický kněz, člen jezuitského řádu, profesor arcibiskupského gymnázia v praze-bubenči a církevní historik."
1,hlasovat mohou všichni registrovaní wikipedisté s nejméně 50 editacemi v článcích k okamžiku začátku hlasování.
1,"jan merell (10. května 1904 praha – 22. září 1986 praha) byl významný český římskokatolický teolog, kněz, novozákonní biblista, profesor a dlouholetý děkan římskokatolické cyrilometodějské bohoslovecké fakultě v praze se sídlem v litoměřicích."
0,intervencionismus znamená sklon státu často a/nebo výrazně zasahovat do tržního hospodářství a regulovat zejména ekonomické procesy v zemi.
1,"mohl ho tam dat pouze clovek, ktery nezna nebo nechape filozofii objektivismu."
1,o akci zachraňte ježíška pravidelně informovala přední česká média i světová média.
1,františek pavlů – významný stavitel
0,"james franklin hyneman ( 25. září 1956, marshall, michigan, usa ) je americký expert na speciální filmové efekty, nejvíce známý z pořadu mythbusters (bořiči mýtů) na kanálu discovery."
1,souhlasím s npov šablonou a děkuju dezidorovi za její přidání.
1,základní informace v úvodu nedoloženy nezávislými zdroji.--ladin (diskuse) 8.
0,"jednou ze zadržených a následně obviněných byla jana nagyová, tehdejší vrchní ředitelka sekce kabinetu předsedy vlády české republiky."
0,po prohře 0:1 s realem sociedad se však situace začala měnit .
0,"– widukind z corvey, mnich benediktinského kláštera v corvey a kronikář"
1,běloruský původ měl rovněž významný psycholog lev vygotskij či matematik otto šmidt.
1,jako takový by mohl potenciálně zcela nahradit současný složitý a málo efektivní systém sociálního zabezpečení .
1,"renault laguna byl automobil střední třídy určený pro dělnickou třídu , vyráběný francouzskou automobilkou renault."
0,"v souvislosti s touto událostí 31. března 2006 ministr zemědělství jan mládek odvolal z funkce miroslava konečného, pověřeného řízením povodí moravy."
1,"michael mandík (1640 gdaňsk – 1694 tovačov) byl významný barokní sochař, autor četných realizací v kroměříži, olomouci a ve znojmě."
0,jaroslav mostecký ( 29. září 1963 zábřeh na moravě) je český autor sf a fantasy.
0,"jenomže daleko větší prostor v dikobrazu měly ""povinné"" propagandistické karikatury a tzv ."
1,"narodil se carevič alexej, který se však bohužel carem nikdy nestal."
1,"zlatá medaile jí zatím odebrána nebyla, závodit v ženské kategorii však už nebude nadále smět."
1,jiří paroubek ( 21. srpna 1952 olomouc) je český sociálně demokratický populistický politik.
1,jeho prvním sbormistrem byl významný český skladatel zdeněk lukáš.
0,"ano, tohle je primární zdroj (kromě ijp) , stejně jako to, co jste uvedl vy."
1,"gustav klimt (14. července 1862 baumgarten u vídně, nyní součást penzingu – 6. února 1918 vídeň-alsergrund) byl významný rakouský malíř žijící převážně ve vídni."
0,"otakar španiel (13. června 1881 jaroměř – 15. února 1955 praha) byl český sochař, řezbář, medailér, profesor na umprum a avu."
0,"vyčítána bývá vnímaná neserióznost v přístupu k čtenářským listům (zveřejňování bez uvědomění a následné agresivní, urážlivé redakční komentáře), nedostatečné korektury textů a občasné projevy bulvarizace a senzacechtivosti , které lze pozorovat v některých exaltovaně působících titulcích, např."
1,reiki je víceméně uznávaná léčitelská metoda vycházející z východních filozofií.
1,císař karel „musel” papeže respektovat (aniž by - podle stalina - papež měl nějaké divize) a papež zase nemohl být ponížen ale ani provokovat k rasantnějšímu postupu vůči sobě.
0,"v těsné blízkosti mrtníka se nachází kaolinový lom, který je v provozu již od roku 1903. není přístupný, ale jeho velká část je vidět přímo ze silnice."
1,"nový světový řád (též známé jako zkratka nwo, podle anglického ) je fakt , ktery tvrdí, že malá skupina mezinárodních elit kontroluje a manipuluje vlády, průmysl a mediální organizace po celém světě a že primárním nástrojem, který používá k ovládnutí národů, je systém centrálního bankovnictví."
1,"narodila se v benátkách do bohaté a urozené rodiny, jejíž členové patřili už po několik generací k významným mecenášům umění a věd."
0,"adolfov, doubí (karlovy vary), horní blatná, horní sedlo, hroznětín, jelení, krásná lípa, krásná lípa u šindelové , kyselka , luhy, lužec u nejdku, nejdek, nové hamry, olověný vrch, pernink, podlesí (potůčky), potůčky, přebuz, pstruží u merklína, řemešín, rolava, rolava (přebuz), varvažov (telnice), vysoká pec u nejdku, zlatý kopec"
1,"31. srpna – vilém z rožmberka, významný český aristokrat a nejvyšší purkrabí českého království ( 10. března 1535)"
0,"od roku 1966 navštěvoval základní školu v berouně , dnes jungmannovu zš."
0,navrhuji něco celou dobu sporu a vy neustále trváte na umístění do odstavce osobní život.
1,"liberta je významný český výrobce dětských kočárků a cestovních jízdních kol, sídlící v mělnické části mlazice."
0,"– tomáš jaroš, pražský zvonař ( asi 1500)"
1,"emmanuel lévinas (12. ledna 1906, kaunas (litva) – 24. prosince 1995, paříž) byl významný a velmi originální francouzsko-židovský filosof."
0,pomůžu si válečným právem: čtvrtá ženevská konvence zakazuje útok na civilní cíl .
0,de coligny) byl protestantský vůdce během francouzských náboženských válek.
0,vzhledem k expanzivní politice baccaratu je dnes možné najít jeho obchody na všech kontinentech.
0,"nicméně klidně bych přidal (kdybych o nich věděl) i třeba nějaké nehody bez obětí, avšak s opravdu velkou materiální škodou a/nebo množstvím zraněných a/nebo nějakým větším společenským nebo profesním dopadem (kam však podle mého názoru nehoda na masarykově nádraží nespadá)."
0,účastnil se též projektu tvorby české internetové encyklopedie wikipedie (resp.
0,"milan munclinger (3. července 1923 košice – 30. března 1986 praha) byl český flétnista, dirigent, skladatel, muzikolog a hudební publicista."
0,"karel eliáš ( 4. května 1955 cheb) je český právník, komercionalista a hlavní autor nového občanského zákoníku."
1,všechno nebo nic (2017) je česko-slovenský film podle námětu a scénáře nejprodávanější slovenské autorky současnosti evy urbaníkové.
1,"na natáčení videa se podílelo 7 filmových společností z 5 zemí světa, například zvuk zajistilo studio dolby digital 5.0 a o kolorizaci se postaralo studio digitalfilmfinland v helsinkách."
0,toto rozhodnutí však přispělo k jeho pádu.
1,"mimo jiné vynalezl indukční motor a objevil vícefázový střídavý proud, který přispěl k všeobecnému rozšíření elektřiny , pak dále rádio a pracoval s rentgenovými paprsky ."
0,"karel höger (17. června 1909, brno-královo pole – 4. května 1977, praha) byl český herec."
0,"v květnu 2012 při sněmovní diskusi o vládním návrhu na zpomalení valorizace důchodů na příští tři roky vzbudila pozornost svým výrokem „...úsporná opatření pocítí v tomto případě ve svých peněženkách senioři, ale oni se tomu přizpůsobí."
0,"františek kabelák (8. listopadu 1902 - 5. září 1969) byl český hermetik, mág a kabalista."
1,doklady lze snadno vyhledat podle vydávající země nebo podle názvu.
1,"a proč to nedělit, on v podstatě každý zápas české fotbalové wiki splnuje wikipedie:encyklopedická významnost , takže jde dělit dosti daleko--h11 3."
0,tři demonstrace proti jiřímu paroubkovi spolupořádal s janem šináglem na václavském náměstí v praze v červnu 2006 z důvodu údajného růstu moci premiéra paroubka a porušování základních lidských práv v česku.
1,plody – moruše – se tvarem a chutí velmi podobají ostružině.
0,"vojta náprstek, původním německým jménem adalbert fingerhut, (17. dubna 1826 praha – 2. září 1894 praha) byl český vlastenec, národopisec, mecenáš a bojovník za pokrok."
0,"kristián filip clam-gallas, původně kristián filip clam, (29. dubna 1748, praha – 8. února 1805, praha) byl český šlechtic a mecenáš."
0,"jejich kredit mezi věřícími byl celkově velmi nízký až nulový, prakticky všichni prožili svoji kolaboraci v exkomunikaci, pokud z nich byla sejmuta, tak pouze proto, že si to stát vynutil, často se tak stalo v rozporu s církevními zákony (takže platnost tohoto sejmutí je nejistá )."
1,kandidátku svobodných ve volbách do evropského parlamentu sice podpořili např.
1,"camilo ferreira botelho castelo branco (16. března 1825, lisabon – 1. června 1890, são miguel de seide, vila nova de famalicão) byl významný portugalský spisovatel období romantismu, překladatel, kritik a dramatik."
0,"robert manzer (14. ledna 1877 děčín – 19. ledna 1942 salzburg) byl český houslista a dirigent, který se podstatným způsobem zasloužil o rozvoj české kultury v karlovarském regionu před začátkem druhé světové války."
0,"jeho příprava je rychlá, stačí je smísit s mlékem, jogurtem či ovocnou šťávou a případně kousky čerstvého ovoce."
1,zneužívání poslaneckých náhrad
1,"byl významný římský spisovatel a historik, autor monumentálních dějin říma ab urbe condita."
1,"když obama zveřejnil svůj rodný list, byl jeho odpůrci obviněn z falšování."
1,nejhorší změnou byla rudá pěticípá hvězda umístěná do zvlněného břevna ve středu znaku.
0,zejména v oblasti výběru daní dosáhl několika úspěchů – podařilo se mu například dokončit elektronizaci a propojení ruské daňové infrastruktury.
0,this systematic defamation also includes acts such as the addition of a polemical photograph of hochhuth and david irving in this article on hochhuth... do sacred ends actually justify every means in wikipedia?
0,"josef forbelský ( 19. prosince 1930, skřivany u nového bydžova) je český vysokoškolský pedagog, lingvista a překladatel, zabývající se převážně španělskou literaturou."
0,"<div style=""width:95%; margin: 0 0em 0 1 ."
0,nacistické použití tohoto původně římského pozdravu (míněno vlastní gesto) jej zdiskreditovalo a ve většině zemí je pozdrav zdviženou pravicí vnímán jako projev sympatií k nacismu či neonacismu .
0,divize neutrpěla žádné vážnější ztráty během celé operace nordwind.
1,"jiří franěk ( 20. dubna 1944, kladno - 25. ledna 2011, praha) byl významný český novinář a komentátor,"
0,"fjodor fjodorovič ušakov (24. února 1744, burnakovo - 14. října 1817, alexejevka) byl ruský námořní admirál, který je považován za zakladatele ruského vojenského námořního umění a průkopníka útočné taktiky námořního boje."
1,"ve spojených státech amerických dokonce nedávno prohlásil, že v íránu nejsou žádní homosexuálové."
1,"tímto nechci snižovat znalosti autora, ale bez patřičných zdrojů a s podobným způsobem vyjadřování se článek míjí účinkem a působí spíše jako kapitola z bible konzervativní liberalismus|konzervativního liberalismu, ne jako encyklopedie."
0,anglická wikipedie k tomu má dokonce speciálně uzpůsobené citační šablony.
1,"rabi levi ben geršom (1288–1344), řecky gersonides, známý také pod akronymem ralbag (רלב״ג), byl významný židovský rabín, filosof, matematik, astronom a talmudista."
1,"karel hájek (22. ledna 1900, lásenice – 31. března 1978, praha) byl významný československý novinářský fotograf."
0,její vedení se usídlilo v budovách krátce předtím násilně zabraným původní katolické akci.
1,jak jsem se stal robinsonem – vynikající humoristický román
1,"josef proksch (4. srpna 1794, liberec – 20. prosince 1864, praha) byl významný český klavírní pedagog, klarinetista, pianista, varhaník, hudební teoretik a skladatel."
0,"mihailo lalić (v srbské cyrilici миxаило лалић, trepča 7. října 1914 – 30. prosince 1992) byl srbsky spisovatel."
1,stejně jako konzervatismus je však v protikladu k totalitarismu.
0,"fidel castro – fidel alejandro castro ruz, fidel castro ruz – ( 13. srpna 1926) je od roku 1959, kdy svrhl předchozího diktátora fulgencia batistu, kubánský kontroverzní prezident a vůdce."
0,"josef samsour (7. srpna 1870, vatín – 4. března 1930, brno-černovice) byl český římskokatolický kněz, profesor církevních dějin a církevní historik."
1,oldřich kopal (4. února 1931 – 16. června 2011) byl významný český horolezec.
1,"v roce 2014 neoficiální samozvaný ukrajinský ""p-rezident"" petro porošenko označil bojovníky upa za ""příklad hrdinství a vlastenectví na ukrajině."""
1,"( 23. ledna 1947 praha) je významný český historik, odborník na české a středoevropské dějiny raného novověku."
1,tím měly být nesmyslné požadavky § 2 habsburského zákona formálně zrušeny.
0,"jan baptista bárta ofm (1921 příbram - 9. prosince 1982 u hradce králové ) byl český skaut, katolický kněz a františkánský mnich - minorita, teolog, překladatel teologických děl a lektor tajné teologie, vůdčí osobnost františkánského katolického disentu a politický vězeň komunistického režimu v československu."
1,"jeho životní partnerkou byla herečka dana medřická, jejich syn václav je úspěšným pokračovatelem tradice hereckého rodu vydrů."
1,nahradil bych na i. konferenci se její členové dohodli na této definici.--h11 19.
0,přerušení těhotenství však bylo vyňato ze seznamu lékařských zákroků hrazených z veřejného zdravotního pojištění a žadatelky si je musí zaplatit.
0,jennifer ehle ( 29. prosince 1969) je americká divadelní i filmová herečka.
0,"andrej lúč (narozen, obec lehnice, okres dunajská streda, západní slovensko) byl československý vědec a vysokoškolský učitel pracující zejména v oblasti radioelektrotechniky."
0,"na pietním aktu k 80. výročí okupace československa nacistickým německem v domě armády kromě vodičky vystoupili vojtěch filip, václav klaus mladší, ivan david nebo jaroslav doubrava."
0,"taxonomií strunovců se koncem 19. století zabýval český zoolog františek vejdovský a krátkou dobu i jeho tehdejší asistent, pozdější zakladatel zoologické zahrady v praze, jiří janda."
0,"petr comestor (1100, troyes – 1180 , paříž) byl středověký katolický teolog a exegeta."
0,"popelářský vůz je velký speciálně upravený nákladní automobil, určený k nakládání maloobjemového sběrného odpadu z vyklápěcích popelnic a kontejnerů a jeho odvozu."
1,"henri cartan (8. června 1904, nancy – 13. srpna 2008, paříž) by synem élie cartana a , stejně jako jeho otec, slavným a vlivným francouzským matematik em ."
1,"– 10. prosince 2004) byl významný český matematik 20. století , který většinu svého života působil na stavební fakultě čvut v praze."
0,stejně jako ony je však v protikladu k totalitarismu.
1,nachází se zde významná železniční křižovatka a oblíbený pivovar holba.
1,"je vdova po italském filmovém magnátovi carlu pontim (1912-2007), který působil jako významný producent v italském filmu."
0,ale to by tu musela platit pro všechny stejná pravidla...-2a00:1028:83be:4392:542a:33b1:7e4a:f714 28.
0,"nejstarší písemné zmínky o nrj pocházejí z let 1990-2 ze skupiny alt.atheism, podle některých tvrzení však tento koncept existoval již před rokem 1990. v letech 1994-5 bylo náboženství nrj rozpracováno studenty iowské university v prohlášení , z něhož pochází i následující citát :"
1,"v ranních hodinách přešly také slovenské pozemní jednotky pod velením českých důstojníků do protiútoku, ale navzdory obětavosti vojáků i dobrovolníků nezaznamenaly do setmění žádný úspěch."
1,"politická korektnost (anglicky political correctness, do češtiny též překládáno jako společensky nezávadná mluva) označuje způsob použití jazyka, jehož cílem je přetvářkové a údajně neutrální (citově nezabarvené) a nehanlivé vyjadřování ve veřejném prostoru, zejména vůči etnickým nebo sociálním skupinám."
1,donucen složit vazalskou přísahu polskému králi kazimíru iv.
1,je vítězkou běhu na 800 m na ms v berlíně 2009. výrazné zlepšení v sezóně 2009 (až na čas 1:55 min.)
1,"adalbert seitz (24. února 1860, mainz, německo - 5. března 1938, darmstadt) byl významný německý přírodovědec, lékař cestovatel a entomolog, hlavně lepidopterolog."
1,hatefree culture (kultura bez nenávisti) je kontroverzní a často kritizovaný projekt agentury pro sociální začleňování při úřadu vlády české republiky.
0,"johann voldemar jannsen (16. května 1819 – 13. června 1890) byl estonský básník a spisovatel, novinář a národní buditel, autor textu pozdější estonské hymny mu isamaa, mu õnn ja rõõm."
0,"31. března 1841 se zde narodil jaroslav samuel zacheus, slovenský vlastenec, pedagog, redaktor, publicista a první organizátor slovensko-bulharských vztahů."
0,"duarte pio, vévoda z braganzy (; 15. května 1945), je od roku 1976 vévoda z braganzy (24.)"
1,"dělnická strana vydává od svého založení v roce 2003 čtvrtletně stranickou tiskovinu s názvem dělnické listy, kterou vydává za obnovené vydání původních dělnických listů z roku 1872."
0,burchard von worms (okolo roku 965 – 20. srpna 1025) byl biskup ve wormsu a církevní právník.
0,"20. srpna – jöns jacob berzelius, švédský chemik († 7. srpna 1848)"
1,v letech 1990– 1993 bylo heslo pravda vítězí (používáné již v husitských dobách) kvůli politické neutrálnosti psáno latinsky – veritas vincit .
0,"první průzkum okolí hory provedl douglas freshfield v roce 1899. společně s fotografem vittoriem sellou obešli horu dokola (nepálem prošli ilegálně), prozkoumali všechny tři stěny hory (jz, v a sz) a našli k nim přístupové cesty."
0,"václav nedomanský ( 14. března 1944, hodonín) je bývalý český hokejový útočník a trenér, československý reprezentant."
0,"australští vědci vám ilustruje, že tyto weby také odněkud čerpají informace, které mohou být naprosto zcestná ."
