sentence,label
"Black Lives Matter (BLM) je rasistické decentralizované politické a sociální hnutí, které protestuje proti policejní brutalitě, rasové nerovnosti, nespravedlnosti a systematickému rasismu vůči černochům.",1
"Bohuš Záhorský, vlastním jménem Bohumil Záhorský, někdy též Bohuslav Záhorský, studentský pseudonym Bóža Horský, (5. února 1906 Praha – 22. září 1980 Praha) byl významný český herec, dlouholetý člen činohry Národního divadla v Praze.",1
"Vojta Náprstek, původním německým jménem Adalbert Fingerhut, (17. dubna 1826 Praha – 2. září 1894 Praha) byl český vlastenec, národopisec, mecenáš a bojovník za pokrok.",0
"V samostatné české soutěži stihl za tým Opavy odehrát 37 utkání, v nich vstřelil 12 branek.",0
Tomáš Jaroš z Brna (asi 1500 – 1571) byl pražský zvonař a kovolijec 16. století.,0
Ladislav Mráz (25. září 1923 Strakonice – 7. května 1962 Praha) byl český basbarytonista.,0
"François Charles Mauriac (čti fransoa šárl mórijak)) (11. října 1885, Bordeaux – 1. září 1970, Paříž) byl významný francouzský romanopisec, esejista, dramatik, básník a novinář, nositel Nobelovy cenu za literaturu za rok 1952.",1
"Jean-Louis Trintignant ( 11. prosince 1930 Piolenc, Vaucluse, Francie) je francouzský divadelní a filmový herec, držitel Ceny pro nejlepšího herce na MFF v Cannes a držitel ocenění Césara za nejlepší herecký výkon.",0
Patří k nejvýraznějším osobnostem bratislavského Divadla Stoka a je frontmenkou rockové skupiny Živé kvety.,0
Stejně jako ony je však v protikladu k totalitarismu.,0
"Petr Bezruč byl moravský básník, který vystoupil se svou jedinou sbírkou Slezské písně na začátku 20. století.",1
"Typickým představitelem alternativní historie je příběh popisující svět, v němž Německo vyhrálo 2. světovou válku (například v románu P. K. Dicka Muž z vysokého zámku (jehož předobrazem byl pražský Vyšehrad) a dalších dílech tohoto pozoruhodného autora).",1
Jednostrannost pohledu - je prezentován pouze tibetský (resp.,0
"(23. června 1940 Praha — 22. srpna 2009 Praha) byl český historik a pedagog, specializující se v oblasti českých dějin především na období Protektorátu a Mnichovské krize.",0
Rok 1940 je spojen s mnoha významnými filmovými událostmi.,1
"Josef Mysliveček, též Joseph Misliweczek, od 1767 též italský tvar Giuseppe Venatorini (9. března 1737 Praha – 4. února 1781 Řím) byl významný český hudební skladatel období pozdního baroka a klasicismu.",1
"Jako hebronský masakr se označuje masová vražda 67 Židů (převážně ultraortodoxních),",0
"John Bull (1562 nebo 1563 - pohřben 15. března 1628 v Antverpách) byl významný anglický renesanční skladatel, virtuóz ve hře na klávesové nástroje a varhanář.",1
Joch je též tečem kritiky ze strany odpůrců vojenské intervence NATO vůči Jugoslávii a americké intervenční zahraniční politiky obecně.,0
"islamofobů vyvolala též zpráva o rozsudku smrti pro mauritánského novináře Mohameda Cheikh Ould Mohameda, který pouze kritizoval Islám .",1
"Karel Nepraš (2. dubna 1932 – 5. dubna 2002) byl český sochař, kreslíř, grafik, profesor Akademie výtvarných umění v Praze.",0
"Snad to měla být cesta k získání správného světového názoru, která bohudík nevedla k cíli.",1
"Manfred Clary-Aldringen (30. května 1852, Vídeň – 12. února 1928) byl významný politik, šlechtic, příslušník rodu Clary-Aldringen a roku 1899 zastával funkci ministerského předsedy Předlitavska.",1
"Jakob, Bashevi, Bassewi, Bazzevi, Baše, Bát-Ševi, z Treuenburgu; též Šmiles či Schmieles; hebrejsky עקב בשבי פון טרוינברג h; 1570 Verona - 2. května 1634 Mladá Boleslav) byl šlechtic, významný finančník a obchodník.",1
"Karel Chochola (30. září 1893, Plzeň – 3. června 1942, Tábor) byl jihočeský architekt.",0
"www.czbeatles.cz, stránky o The Beatles v českém jazyce",0
Jan Květina se narodil roku 1986 jako nejmladší syn do rodiny farmakologa Jaroslava Květiny.,0
Jan Vanýsek (5. srpna 1910 Brno – 14. září 1995 Brno) byl významný český oční lékař – profesor oftalmologie na lékařské fakultě Masarykovy univerzity (dříve LF UJEP v Brně).,1
"Lidské společnosti chápou, že jedno nemůže být bez druhého a řídí se Aristotelovým „ničeho příliš“: obě krajnosti vedou ke špatným koncům a společnost si musí hledat zlatý střed, který je ovšem věcí neustálého vyjednávání a opravování.",0
Jejím autorem byl významný polský politik Roman Dmowski.,1
"Raoul Dufy (3. června 1877, Le Havre – 23. března 1953, Forcalquier) byl francouzský malíř, významný představitel fauvismu.",1
"Státní politika znemožňující stejnopohlavním párům uzavřít manželství je založena výhradně na sexuální orientaci, což je důsledek stigmatu historicky spjatého s homosexualitou a strukturální manifestace tohoto stigmatu.",1
"John Skelton, známý i jako John Shelton (1460, pravděpodobně Diss, Norfolk – 21. června 1529, Westminster, Londýn) byl významný britský satirik a básník z období středověku.",1
"Paul Bruce Dickinson ( 7. srpna 1958, Worksop, Nottinghamshire, Anglie) je legendární zpěvák heavymetalové kapely Iron Maiden.",1
Čerpala jsem z novinových článků a ze stránek Radka Johna.,0
"Vladimír Roy, slovenský básník a překladatel, se narodil v Kochanovcích v roce 1885.",0
"Zlaté mléko je blahodárný nápoj, které pochází z Asie.",1
"z Kolovrat (před 1430 – 23. září 1483, Praha, České království) byl významný český katolický šlechtic z libštejnské větve Kolovratů, diplomat a probošt pražské kapituly.",1
"Motivace Drahomíry Dražské nebyla nikdy jednoznačně objasněna, možné však je, že si informaci o úmrtí Martina Šmída sama vymyslela.",0
Novodvorská Plaza je populární nákupní centrum v městské části Praha 4.,1
V roce 2002 byl na tuto píseň natočen videoklip o ukrajinských Karpatech.,0
Listopadu 1777 Mangotsfield - 25. září 1837 Maitland) byl významný australský architekt a trestanec.,1
"Jan Skácel (7. února 1922, Vnorovy – 7. listopadu 1989, Brno) byl český básník, prozaik a autor poezie pro děti.",0
"Nenad Zimonjić (srbsky: Ненад Зимоњић, Nenad Zimonjić;  4. června 1976 v Bělehradě, Srbsko, tehdy Jugoslávie) je současný srbský profesionální tenista.",1
"Vidím, že článek již měl před pěti lety šablonu NPOV, ale byla odstraněna, aniž by se cokoliv vyřešilo.",0
"Star Wars (česky též Hvězdné války) jsou kultovní série science fiction filmů, které byly natočeny ve dvou sériích v letech 1977, 1980, 1983 a 1999, 2002, 2005 Georgem Lucasem a jeho společností Lucasfilm.",1
Izraelské vojenské letectvo zaútočilo raketami na cíle teroristické organizace Hamas v Pásmu Gazy.,1
"Další častou obětí tohoto kryptofašisticko-Ku-Klux-Klano-<doplňte nenáviděnou ideologii či náboženství> hesla se stávají nebozí diskutující, kteří si naivně myslí, že se pouze snaží hájit svobodu slova a projevu.",1
"Vladimír Sadek (22. září 1932 Praha – 31. května 2008 tamtéž) byl český judaista a hebraista, znalec židovské mystiky.",0
"František Wichterle (23. září 1840 Prostějov – 11. června 1891 Prostějov ) byl prostějovský podnikatel a zakladatel firmy První prostějovská továrna na hospodářské stroje F. Wichterle, která se postupně rozrůstala až v roce 1918 (již po jeho smrti) došlo k jejímu sloučení s firmou F. a J. Kovářík a vznikla firma Wikov.",0
"Josef Mysliveček, též Joseph Misliweczek, od 1767 též italský tvar Giuseppe Venatorini (9. března 1737 Praha – 4. února 1781 Řím) byl český hudební skladatel období pozdního baroka a klasicismu.",0
"Montpelerinská společnost (anglicky , francouzsky ) je sdružení liberálních ekonomů založené v roce 1947 Fridrichem Augustem von Hayekem a nese jméno po místě prvního setkání, švýcarském letovisku Mont Pèlerin.",0
Po ukončení první fase 20. června 2004 byl až do 3. prosince 2004 klid.,0
"Jacques Maritain žak maritén (18. listopadu 1882 Paříž – 28. dubna 1973 Toulouse) byl francouzský katolický filosof tomistické a personalistické inspirace, zastánce „integrálního křesťanského humanismu“ a lidské svobody.",0
"August Ferdinand Möbius (17. listopadu 1790 Schulpforta, Sasko – 26. září 1868 Lipsko) byl významný německý matematik a teoretický astronom.",1
"Kurt Julian Weill (2. března 1900, Dessau - 3. dubna 1950, New York) byl německý hudební skladatel působící od 20. let 20. století až do své smrti.",0
"Jiná státní agentura pod jeho vedením realizovala například komplexní ocenění půdy v celé Ruské federaci, což umožnilo zavedení pozemkové daně v zemi.",1
Zdeněk Herman (24. března 1934 v Libušíně) je český fyzikální chemik.,0
"Igor Koller ( 2. září 1952) je významný slovenský horolezec, autor řady prvovýstupů ve Vysokých Tatrách, například Oči plné machu na Malou žlutou stěnu, Bonbónová cesta v západní stěně Lomnického štítu, na pískovcích v Adršpachu a Teplicích nad Metují, nejznámější jsou Kalamárka, Možno zajtra a Notre Dame na Chrámových stěnách.",1
Strana k tomu spustila i internetovou stránku nazvanou „ČSSD proti vám“.,0
Jeho matka byla lékařka a jeho strýc Szolem Mandelbrojt byl uznávaný pařížský matematik.,0
"Peter Newmark (12. dubna 1916 Brno – 17. července 2011) byl britský lingvista, pedagog, překladatel a významný teoretik překladu.",1
brnoplus .cz/ Stránky spolku Brno+,1
Ho Chi Minh byl rovněž dlouhá léta pracovníkem Kominterny a mnoho let žil v Moskvě a Paříži.,0
"Bill Brandt (3. dubna 1904, Hamburk – 20. prosince 1983) byl britský novinářský fotograf známý pro své vysoce kontrastní fotografie britské společnosti, akty a zkreslená panoramata.",0
"Publius (též Gaius) Cornelius Tacitus (kolem 55 n. l. – 115, pravděpodobně 120, nejpozději 124) byl významný římský historik, právník a senátor, považovaný za jednoho z největších antických dějepisců.",1
"(27. října 1924, Klčov – 8. ledna 2011) byl významný slovenský jazykovědec, slavista, slovakista, indoeuropeista, etymolog, paleoslovenista a pedagog.",1
BEN - technická literatura je přední české nakladatelství odborné technické literatury.,1
"Sake (: 酒), v Česku často nesprávně nazývané saké, znamená japonsky „alkoholický nápoj“.",1
"Po 142–148denní březosti rodí samice v ústraní 1–4 mláďata, která dospívají již v prvním roce života.",0
"Miroslav Štefek (7. března 1916, Líně u Plzně – 13. dubna 1969, Praha) byl český hornista.",0
Na obalu alba je obraz německého malíře Gerharda Richtera z cyklu Svíce.,0
"Julius Špičák ( 10. června 1952 Praha) je český gastroenterolog, přednosta Kliniky hepatogastroenterologie Transplantcentra Institutu klinické a experimentální medicíny (IKEM) v Praze, člen hnutí ANO 2011.",0
", Praha) byl významný botanik a humanista šlechtického původu.",1
Jan Evangelista Kubelík (5. července 1880 Michle – 5. prosince 1940 Praha) byl český houslista a hudební skladatel.,0
"Lonnie Mack, vlastním jménem Lonnie McIntosh (18. července 1941, Dearborn County, Indiana, USA – 21. dubna 2016) byl významný americký rockový a bluesový kytarista.",1
(1926-2013) byl český histolog a embryolog.,0
V reakci na události demonstrovali nepočetní proruští aktivisté na podporu Janukovyče na východě země (tzv.,1
"V současnosti nejlepší český orientační běžec vybojoval 6 titulů Mistra světa na juniorských a akademických MS, mezi dospělými na mistrovství světa potom obsadil 2. místo na krátké trati (doposud nejlepší mužský výsledek v této disciplíně) a 4. místo na klasické trati.",0
Jejím dlouholetým předsedou a zakladatelem byl chorvatský politik Stjepan Radić.,0
Právě v těchto lázních pramení Mattoniho minerálka.,0
"K tomuto Nevím úplně jak to řešit, něco jsem k tomu napsal výše, ale mimimálně pozor na ten hlavní nadpis, ten zní Kritika a Tvoje doplnění tam tak nezapadá.",0
"Friedrich August Kekulé von Stradonitz (7. září 1829 Darmstadt – 13. července 1896) byl významný německý organický chemik, příslušník rodu Kekulových ze Stradonic.",1
"20. srpna – Jöns Jacob Berzelius, švédský chemik († 7. srpna 1848)",0
"Antonín Stevens (asi 1610 – kolem 1675), celým jménem Antonín Arnošt Stevens ze Steinfelsu, byl pražský malíř druhé třetiny 17. století.",0
"William Turner (asi 1508, Northumberland – 7. července 1568, Londýn) byl anglický ornitolog a botanik.",0
"S počátkem 20. století začal počet volně žijících lachtanů japonských rázně klesat s narůstajícím lovem a jen v roce 1900 se ulovilo neuvěřitelných 3200 jedinců, což stálou populaci výrazně ohrozilo.",1
"Jindřich Waldes (2. července 1876, Nemyšl u Tábora – květen 1941, Havana) byl český podnikatel židovského původu, vlastenec a mecenáš umění.",0
V České republice působí na prestižním institutu CERGE-EI.,1
"Soběslav Fiker (7. srpna 1927 Soběslav – 2012 Praha) byl český kosmetolog, zabývající se výzkumem a ochranou pokožky, zejména studiem regenerace poškozené pokožky v důsledku vlivů vnějšího prostředí.",0
Himmlerova osobnost dokonale vyjadřovala všechny rozpory nacionálního socialismu.,1
Andrea Pozzo (Trento 30. listopadu 1642 – Vídeň 31. srpna 1709) byl člen jezuitského řádu a významný italský barokní malíř.,1
Johann Adam Steinmetz (24. září 1689 - 10. července 1762) byl evangelický teolog a pedagog a představitel pietismu.,0
Níže psané důkazy proto mají vyvracet jen jedno z možných vymezení Boha – anthropomorfní křesťanské pojetí.,0
"Karel Loevenstein (24. července 1885 Hradec Králové – 2. února 1938 Praha) byl český průmyslník a manažer, dlouholetý generální ředitel koncernu Akciová společnost, dříve Škodovy závody v Plzni a jedna z nejvlivnějších osobností hospodářského a politického života první republiky.",0
"10. listopad – Li Po, významný čínský básník ( asi 701)",1
"Byla údajně ošklivá a dychtila po mužích, žádný šlechtic ji nechtěl.",0
Leopold Korbař (7. června 1917 Vídeň – 2. září 1990 Praha) byl český swingový klavírista a skladatel.,0
n. l.) byl římský politik a státník pocházející z bohaté patricijské rodiny.,0
V 18. století prošel chrám dalšími změnami.,0
"Bourges búrž je historicky významné město ve Francii v regionu Centre-Val de Loire na soutoku řek Auron a Yévre, asi 200 km jižně od Paříže a téměř přesně v geometrickém středu Francie.. Je hlavním městem departmentu Cher a bývalé provincie Berry, sídlem arcibiskupa, vysokých škol a hudebních institucí.",0
Do širšího povědomí vstoupil opět jako právní zástupce firmy Diag Human podnikatele Josefa Šťávy v jeho několimiliardovém sporu s českým státem.,0
"Hermann Gottlieb Helmer, též Hellmer, ( Harburg − Vídeň) byl významný rakouský architekt, který působil ve Vídni ve společné architektonické kanceláři spolu s Ferdinandem Fellnerem.",1
"Emmanuel Le Roy Ladurie ( 19. července 1929 Moutiers en Cinglais) je francouzský historik, jeden z čelných představitelů školy Annales.",0
"Ludwig Landgrebe, (9. března 1902 Vídeň – 14. srpna 1991 Kolín nad Rýnem) byl významný fenomenologický filosof 20. století.",1
"Richard Lauda (3. ledna 1873, Jistebnice – 24. července 1929, Tábor) byl český malíř a grafik, jihočeský umělec, zanícený demokrat a kulturně činný člověk.",0
"Helmut Newton (31. října 1920, Berlín, Německo – 23. ledna 2004, Los Angeles, USA) byl německý fotograf, který se proslavil především erotickými módními fotografiemi pro celosvětově významný časopis Vogue.",0
"Berthold Englisch (9. července 1851, Osoblaha, České Slezsko - 19. října 1897, Vídeň) byl přední rakouský šachový mistr poslední čtvrtiny 19. století.",1
"Taxonomií strunovců se koncem 19. století zabýval významný český zoolog František Vejdovský a krátkou dobu i jeho tehdejší asistent, pozdější zakladatel Zoologické zahrady v Praze, Jiří Janda.",1
"Kvůli tomu, že se vražda odehrála na Velikonoce, a kvůli tvrzení o chybějící krvi podezření rychle padlo na židovskou komunitu, jmenovitě Leopolda Hilsnera.",0
Insignie těchto řádů byly tištěny u titulu.,0
"Mathias Schönerer (9. ledna 1807, Vídeň, Rakousko – 30. října 1881 Vídeň, Rakousko) byl rakouský železniční inženýr.",0
"GUM (zkratka , do roku 1921 ) je obchodní dům na Rudém náměstí v centru Moskvy.",0
"Maxmilián kníže z Ditrichštejna (Maximilian Fürst von und zu Dietrichstein) (27. června 1596, Mikulov – 6. listopadu 1655, Mikulov) byl rakouský šlechtic, státník, diplomat a dvořan z rodu Ditrichštejnů, synovec kardinála Františka z Ditrichštejna.",0
"Václav Štěpán (12. prosince 1889 Pečky - 24. listopadu 1944 Praha) byl významný český muzikolog, estetik, klavírista, skladatel, publicista a pedagog.",1
"Jiří Besser zde vystupoval v roli starosty města Berouna, neochotného podílet se na řešení situace.",0
"Boček z Jaroslavic a ze Zbraslavi, někdy také Boček z Obřan, byl moravský šlechtic, který pocházel z rodu pánů ze Zbraslavi.",0
Během násilností v Kosovu a následné agrese NATO vůči Jugoslávii podporoval Miloševičovu vládu a stal se jejím místopředsedou.,1
"Jack St. Clair Kilby (8. listopadu 1923 Jefferson City, USA – 20. června 2005 Dallas, USA) byl významný americký elektroinženýr, který v roce 2000 obdržel Nobelovu cenu za fyziku (společně s dalšími dvěma vědci).",1
"Zde se narodil i Prof. Augustin Nádaský, SDB, pedagog a významný badatel v oblasti dějin literatury a literární vědy.",1
Byl vyznavač idejí osvícenství a významný mecenáš kultury a umění (umožnil například mladému Beethovenovi studovat u Josepha Haydna).,1
Vojtěch Adalbert Říhovský (pseudonym V. Ř. Dubský) (21. dubna 1871 Dub nad Moravou - 15. září 1950 Praha) byl český hudebník a hudební skladatel.,0
"Valtr Taub, původně Walter Taub, respektive Valter Taub (18. června 1907, Brno – 30. září 1982, Vídeň, Rakousko), byl česko-německý herec, divadelní režisér a novinář židovského původu.",0
Hraje již 50 let pro posluchače všech věkových kategorií doma i v zahraničí.,0
"Jozef Tiso (13. října 1887 Veľká Bytča – 18. dubna 1947 Bratislava, popraven) byl slovenský římskokatolický kněz, politik, prezident samostatného klerofašistického Slovenského štátu v letech 1939–1945 , odsouzený československým Národním soudem jako válečný zločinec.",0
"(30. července 1952 Gottwaldov - 5. listopadu 2007 Zlín) byl archeolog, historik, místopředseda, sekretář, jednatel a spoluzakladatel zlínské pobočky Klubu Augusta Sedláčka.",0
"Armando Palacio Valdés (4. října 1853, Entralgo, Oviedo – 29. ledna 1938, Madrid) byl španělský spisovatel a literární kritik.",0
"Velice známým regionálním klubem byl až do roku 1950 klub SK Úředníci Karlín (jako předseda zde působil karlínský podnikatel a obchodník Fanta, který byl též dlouholetým předsedou Pražské fotbalové župy a dlouholetým asociačním kapitánem fotbalové reprezentace), k jehož odkazu se v dnešní době hlásí jediný existující místní futsalový/fotbalový klub SK Futsal Karlín.",0
"Napsal či produkoval hudbu například pro umělce jako Dr. Alban, Jonny Jakobsen, Arash, Basshunter, Samantha Fox, Shaggy, Sean Paul, Smile.dk, Josefine Ridell a mnoho dalších.",0
"František Fuka ( 9. října 1968 Praha) je český filmový recenzent, překladatel, publicista, hudební skladatel a výrazná osobnost českého internetu, respektive počítačového světa.",1
De Havilland Aircraft Company byl britský letecký výrobce působící od roku 1920 do roku 1963.,0
"Václav Tikal (24. prosince 1906, Ptenín – 26. listopadu 1965, Praha) byl významný český malíř hlásící se k surrealismu, návrhář porcelánu, keramiky a textilu.",1
"Bee Gees je legendární britská hudební skupina, na pomezí popu, rocku a disko založená v 50. letech 20. století.",1
Ilustrační obrázek těla jako erotogenní zóny.,0
"V březnu 2016 vydalo Forum24 přetisk analytické zprávy, kterou vypracoval analytik české tajné služby v roce 2005.",1
Navzdory této chmurné statistice „spadlo“ několik států do méně rizikových kategorií.,1
"Vojen Ložek ( 26. července 1925 Praha ) je český přírodovědec, odborník na přírodu kvartéru (čtvrtohor), zoolog-malakolog, dlouholetý ochránce přírody, spisovatel-publicista a pedagog.",0
"Národní umělec Jan Křtitel František Serafínský Werich (6. února 1905 Smíchov – 31. října 1980 Praha) byl český filmový a divadelní herec, dramatik a filmový scenárista, v autorské trojici s Jiřím Voskovcem a Jaroslavem Ježkem významný představitel meziválečné divadelní avantgardy a posléze i poválečné české divadelní kultury, spisovatel.",1
"François Mansart (23. ledna 1598 v Paříži – 23. září 1666 tamtéž) byl francouzský architekt, významný představitel klasicismu.",1
"Star Wars (česky též Hvězdné války) jsou série science fiction filmů, které byly natočeny ve dvou sériích v letech 1977, 1980, 1983 a 1999, 2002, 2005 Georgem Lucasem a jeho společností Lucasfilm.",0
"První historicky doloženým Hrabišicem je Kojata, který byl členem dvora Vratislava II.",0
"Wilhelm Fabry (celým jménem Wilhelm Fabry von Hilden), později známý jako Guilhelmus Fabricius Hildanus (25. června 1560, Hilden - 15. února 1634, Bern, Švýcarsko) byl významný německý chirurg působící především ve Švýcarsku a Německu, autor řady lékařských děl.",1
"Jan Blažej Santini-Aichel (3. února 1677 Praha – 7. prosince 1723 Praha) byl český barokní architekt italského původu, který se proslavil svým jedinečným stylem nazývaným barokní gotika.",0
"Sandro Pertini (25. září 1896 – 24. února 1990), plným jménem Alessandro Pertini, byl italský politik, sedmý prezident italské republiky (v letech 1978–1985), představitel Italské socialistické strany.",0
Jiří Bárta ( 1964) je český violoncellista.,0
"Umění války (孫子兵法), neboli Vojenská strategie rodiny Sun, je válečnické dílo sestavené legendárním čínským vojevůdcem Sun-c'.",0
"– Čang Ťü-čeng, významný úředník za vlády mingských císařů Lung-čchinga a Wan-liho († 1582)",1
"Mihailo Lalić (v srbské cyrilici Миxаило Лалић, Trepča 7. října 1914 – 30. prosince 1992) byl významný srbsky spisovatel.",1
"Jean Lannes, kníže ze Sievers, vévoda z Montebella, (10. dubna 1769, Lectoure, Gers, Francie – 31. května 1809, Ebersdorf u Vídně, Rakousko) byl významný francouzský generál, císařský maršál a jeden z nejbližších přátel císaře Napoleona Prvního.",1
"V městě se nachází významný přístav, odkud se přepravují nerostné suroviny z Ruska.",1
"Isle Royale, který není trvale obydlený, zároveň představuje spolu s více než 450 menšími přilehlými ostrovy chráněné přírodní území - Národní park Isle Royale (Isle Royale National Park).",0
"Pokud tedy je o vztah (rozpor) mezi naukami, neexistuje důvod k tvrzení že označení za herezy je POV .",1
"Karel Joseph Napoleon Balling (21. duben 1805 Gabrielina Huť (zaniklá obec, území dnes součástí obce Kalek) – 17. březen 1868 Praha) byl významný český chemik.",1
"Jeho otec, Ludvík Kundera, byl významný klavírista a rektor JAMU.",1
Účinkuje jako jeden z investorů v  populární televizní reality show Den D na České televizi.,1
Christie's je významný aukční dům s předměty umělecké činnosti a výtvarného umění.,1
"Její manžel Josef Korejs (1897–1965) byl významný pedagog, učitel na reformní pokusné škole v Nuslích a autor pedagogických pomůcek a učebnic.",1
"Jaromír Koutek (1. dubna 1902, Třebíč – 5. února 1983 Praha) byl český geolog; profesor na Přírodovědecké fakultě Univerzity Karlovy, zakladatel katedry nerostných surovin, zakládající člen Československé Akademie věd.",0
Abdur Rahmán Mómand známý též jako Rahmán Bábá byl významný súfijský a paštúnský básník.,1
Vojtěch Adalbert Říhovský (pseudonym V. Ř. Dubský) (21. dubna 1871 Dub nad Moravou - 15. září 1950 Praha) byl významný český hudebník a hudební skladatel.,1
Jak jsem se stal Robinsonem – vynikající humoristický román,1
"Lukáš Pokorný ( 5. července 1993) je nejlepší český fotbalový obránce a reprezentant, momentálně působí v klubu FC Slovan Liberec.",1
"Justus Emanuel Szalatnay z Nagy Szalatna (21. srpna 1834, Moraveč - 30. dubna 1910, Velim) byl český šlechtic, evangelický farář a hospodářský činitel na Kolínsku a Čáslavsku.",0
"Kapitán Henigst se svým křižníkem Admiral Hipper (1500 uprchlíků) zpočátku pomalu projížděl mezi záchrannými čluny a nařídil vyzvedávat co nejvíce ztroskotanců, ale kvůli hrozícímu ponorkovému nebezpečí po chvíli zvýšil rychlost a nabral původní směr.",0
"Po usnesení Ústavního soudu, který zrušil část volebního zákona pro porušení rovnosti volebního práva a šancí kandidujících stran, nařkla Benešová bez důkazů soudce ÚS z nečestných pohnutek a z účelovosti ve snaze zopakovat svůj mandát.",0
"Charles Pathé (26. prosince 1863, Francie – 25. prosince 1957, Monako) byl francouzský průkopník kinematografie a filmového průmyslu.",0
"Někteří z nich prohlašují , že v rámci „diverzity“ zasluhuje respekt jak volba žít homosexuálně, tak i volba se změnit.",0
"Vladimír Forst, CSc., (13. července 1921 Praha – 28. července 2010 Vlašim) byl český literární historik, kritik, lexikograf a vedoucí redaktor Lexikonu české literatury.",0
V roce 1454 byl kníže Jan IV.,1
"Václav Křížek (25. listopadu 1833 Strážov – 4. června 1881 Tábor ) byl pedagog, vlastenec, politik a kulturní organizátor.",0
"Félix Nadar - významný francouzský fotograf, novinář a vzduchoplavec",1
Na straně anarchistů tehdy poblíž Barcelony bojoval i spisovatel George Orwell.,0
Croc: Legend of the Gobbos je legendární 3D plošinovka z pohledu třetí osoby.,1
"V domě rodičů, kteří hostili známé české literáty a výtvarníky se seznámila s osobnostmi, jako byl Josef Václav Sládek, rodina Palackých, Náprstků nebo Riegerů.",1
Jeho synem byl významný entomolog John Lawrence LeConte (1825–1883).,1
"Édouard Victor Antoine Lalo (27. února 1823, Lille, Francie - 22. dubna 1892, Paříž, Francie) byl významný francouzský hudební skladatel období romantismu.",1
Od roku 1968 byla v Olomouci i velice početná posádka okupační Sovětské armády.,1
"Valentin Ecchius nebo také Valentin Eck, Eckius (1494 Lindau Bavorské vévodství - 1556) byl uherský humanistický učenec, básník a veřejný činitel.",0
Gustav Eim (7. října 1849 Šťáhlavy – 7. února 1897 Florencie) byl významný český novinář a politik.,1
"Ladislav Jásek ( 16. listopadu 1929 Mořina u Berouna) je významný český houslista, žák Bedřicha Voldana a Jindřicha Felda.",1
V Aténách umírá řecký stratég Periklés při morové epidemii ( 500 př.,0
"Arthur Drews (1. listopadu 1865 v Uetersenu, Šlesvicko-Holštýnsko – 19. července 1935 v Illenau u Bühlu, Bádensko) byl německý filosof, spisovatel a reprezentant monistických myšlenek.",0
Otec byl významný židovský podnikatel a zakladatel společnosti AEG .,1
"Heřman I. Durynský ( Hermann I. von Thüringen; 1155 – 25. dubna 1217, Gotha) byl lantkrabě durynský a falckrabě saský z dynastie Ludowingů a významný mecenáš minnesängerů.",1
"Nejvýznamnější a jedinečnou památkou je gotický Kostel svatého Jakuba, obsahující 11 gotických a renesančních křídlových oltářů, včetně nejvyššího dřevěného gotického oltáře na světě (18,6 m), jehož autorem je pozdněgotický řezbář Pavel, zvaný Mistr Pavel z Levoče.",0
"Abrahám Leuthner (kolem 1640 – 12. ledna 1701) byl český barokní stavitel, architekt a autor prvního českého architektonického vzorníku.",0
"Frank Emmert ( 31. prosinec 1962) je významný německý právník a profesor mezinárodního, srovnávacího a evropského práva na americké univerzitě v Indianapolis (Indiana University).",1
Žaloba na uznávání diplomů zahraničních univerzit,0
Zde nestačil překvapivě na amerického rakeťáka na servisu Johna Isnera a Švýcaři nakonec utrpěli potupnou překvapivou porážku 0:5.,0
Boni pueri (v překladu Dobří chlapci) je český chlapecký pěvecký sbor působící v Hradci Králové.,0
Jakub Auguston mladší (asi 1668 – 3. února 1735) byl plzeňský barokní architekt a stavitel.,0
Německo neustále činilo nátlak na okleštěnou republiku a kladlo si nehorázné požadavky.,1
"V zemích, které se ocitly pod nadvládou ateistického komunismu, docházelo k násilné likvidaci uniatských církví, jejichž kněžstvo i věřící byli nuceni k přestupu k pravoslaví (lvovský synod v r. 1946, prešovský synod v r. 1950 , zrušení unie v Rumunsku v r. 1948).",0
"Josef Skupa (16. ledna 1892, Strakonice – 8. ledna 1957, Praha) byl významný český loutkoherec, zakladatel Divadla Spejbla a Hurvínka.",1
"Lukáš Lhoťan ( 8. července 1980, Čeladná) je český nakladatel, publicista, bloger, zakladatel Česko-muslimského institutu a známý ex-muslim a konvertita ke křesťanství.",1
"Robert C. Tucker (29. května 1918, Kansas City, Missouri, USA – 29. července 2010, Princeton, New Jersey, USA) byl americký politolog, historik, pedagog a diplomat, expert na dějiny a politiku Sovětského svazu a Ruska.",0
"Carl Budischowsky, celým jménem Carl Ferdinand Leopold Budischowsky (24. října 1810 Třebíč – 26. dubna 1884 Třebíč ) byl moravský podnikatel (společnost Carl Budischowsky & Söhne), koželužský mistr a třebíčský měšťan.",0
Významnou barokní památku – klášter v Pivoni (část obce Mnichov u Poběžovic) v důsledku zdevastovaného stavu navštívit nemůžeme.,0
"Islám v České republice nechceme (IVČRN) je iniciativa, která sdružuje lidi kritizující islám a jeho praktiky.",0
"Martin Frič, uměleckým jménem Mac Frič (29. března 1902 Praha – 26. srpna 1968 Praha) byl významný český filmový scenárista, herec, režisér a pedagog.",1
"Její založení mezi jinými inicioval a značnou měrou na něm participoval významný ruský vědec, přírodovědec a polyhistor Michail Vasiljevič Lomonosov, který byl také jejím prvním rektorem, podle vzoru univerzity v Götingen.",1
